iucn_sid,sens,stressor,code,score_num
133414,TRUE,direct_human,6.1,3
133415,TRUE,direct_human,1.1,3
133415,TRUE,direct_human,1.2,3
133415,TRUE,direct_human,1.3,3
133415,TRUE,direct_human,6.1,3
133416,TRUE,direct_human,1.1,3
133416,TRUE,direct_human,1.2,3
133416,TRUE,direct_human,1.3,3
133416,TRUE,direct_human,6.1,3
133417,TRUE,direct_human,1.1,3
133417,TRUE,direct_human,1.2,3
133417,TRUE,direct_human,1.3,3
133417,TRUE,direct_human,6.1,3
133418,TRUE,direct_human,1.1,3
133418,TRUE,direct_human,1.2,3
133418,TRUE,direct_human,1.3,3
133418,TRUE,direct_human,6.1,3
133419,TRUE,direct_human,1.1,3
133419,TRUE,direct_human,1.2,3
133419,TRUE,direct_human,1.3,3
133419,TRUE,direct_human,6.1,3
133420,TRUE,direct_human,1.1,3
133420,TRUE,direct_human,1.2,3
133420,TRUE,direct_human,1.3,3
133420,TRUE,direct_human,6.1,3
133421,TRUE,direct_human,1.1,3
133421,TRUE,direct_human,1.2,3
133421,TRUE,direct_human,1.3,3
133421,TRUE,direct_human,6.1,3
133422,TRUE,direct_human,1.1,3
133422,TRUE,direct_human,1.2,3
133422,TRUE,direct_human,1.3,3
133422,TRUE,direct_human,6.1,3
133423,TRUE,direct_human,1.1,3
133423,TRUE,direct_human,1.2,3
133423,TRUE,direct_human,1.3,3
133423,TRUE,direct_human,6.1,3
133424,TRUE,direct_human,1.1,3
133424,TRUE,direct_human,1.2,3
133424,TRUE,direct_human,1.3,3
133424,TRUE,direct_human,6.1,3
133425,TRUE,direct_human,1.1,3
133425,TRUE,direct_human,1.2,3
133425,TRUE,direct_human,1.3,3
133425,TRUE,direct_human,6.1,3
133426,TRUE,direct_human,1.1,3
133426,TRUE,direct_human,1.2,3
133426,TRUE,direct_human,1.3,3
133426,TRUE,direct_human,6.1,3
133427,TRUE,direct_human,1.1,3
133427,TRUE,direct_human,1.2,3
133427,TRUE,direct_human,1.3,3
133427,TRUE,direct_human,6.1,3
133428,TRUE,direct_human,1.1,3
133428,TRUE,direct_human,1.2,3
133428,TRUE,direct_human,1.3,3
133428,TRUE,direct_human,6.1,3
133429,TRUE,direct_human,1.1,3
133429,TRUE,direct_human,1.2,3
133429,TRUE,direct_human,1.3,3
133429,TRUE,direct_human,6.1,3
133430,TRUE,direct_human,1.1,3
133430,TRUE,direct_human,1.2,3
133430,TRUE,direct_human,1.3,3
133430,TRUE,direct_human,6.1,3
133431,TRUE,direct_human,1.1,3
133431,TRUE,direct_human,1.2,3
133431,TRUE,direct_human,1.3,3
133431,TRUE,direct_human,6.1,3
133432,TRUE,direct_human,1.1,3
133432,TRUE,direct_human,1.2,3
133432,TRUE,direct_human,1.3,3
133432,TRUE,direct_human,6.1,3
133433,TRUE,direct_human,1.1,3
133433,TRUE,direct_human,1.2,3
133433,TRUE,direct_human,1.3,3
133433,TRUE,direct_human,6.1,3
133434,TRUE,direct_human,1.1,3
133434,TRUE,direct_human,1.2,3
133434,TRUE,direct_human,1.3,3
133434,TRUE,direct_human,6.1,3
133435,TRUE,direct_human,1.1,3
133435,TRUE,direct_human,1.2,3
133435,TRUE,direct_human,1.3,3
133435,TRUE,direct_human,6.1,3
133436,TRUE,direct_human,1.1,3
133436,TRUE,direct_human,1.2,3
133436,TRUE,direct_human,1.3,3
133436,TRUE,direct_human,6.1,3
133437,TRUE,direct_human,1.1,3
133437,TRUE,direct_human,1.2,3
133437,TRUE,direct_human,1.3,3
133437,TRUE,direct_human,6.1,3
133438,TRUE,direct_human,1.1,3
133438,TRUE,direct_human,1.2,3
133438,TRUE,direct_human,1.3,3
133438,TRUE,direct_human,6.1,3
133439,TRUE,direct_human,1.1,3
133439,TRUE,direct_human,1.2,3
133439,TRUE,direct_human,1.3,3
133439,TRUE,direct_human,6.1,3
133440,TRUE,direct_human,1.1,3
133440,TRUE,direct_human,1.2,3
133440,TRUE,direct_human,1.3,3
133440,TRUE,direct_human,6.1,3
133441,TRUE,direct_human,1.1,3
133441,TRUE,direct_human,1.2,3
133441,TRUE,direct_human,1.3,3
133441,TRUE,direct_human,6.1,3
133442,TRUE,direct_human,1.1,3
133442,TRUE,direct_human,1.2,3
133442,TRUE,direct_human,1.3,3
133442,TRUE,direct_human,6.1,3
133443,TRUE,direct_human,1.1,3
133443,TRUE,direct_human,1.2,3
133443,TRUE,direct_human,1.3,3
133443,TRUE,direct_human,6.1,3
133444,TRUE,direct_human,1.1,3
133444,TRUE,direct_human,1.2,3
133444,TRUE,direct_human,1.3,3
133444,TRUE,direct_human,6.1,3
133445,TRUE,direct_human,1.1,3
133445,TRUE,direct_human,1.2,3
133445,TRUE,direct_human,1.3,3
133445,TRUE,direct_human,6.1,3
133446,TRUE,direct_human,1.1,3
133446,TRUE,direct_human,1.2,3
133446,TRUE,direct_human,1.3,3
133446,TRUE,direct_human,6.1,3
133447,TRUE,direct_human,1.1,3
133447,TRUE,direct_human,1.2,3
133447,TRUE,direct_human,1.3,3
133447,TRUE,direct_human,6.1,3
133448,TRUE,direct_human,1.1,3
133448,TRUE,direct_human,1.2,3
133448,TRUE,direct_human,1.3,3
133448,TRUE,direct_human,6.1,3
133449,TRUE,direct_human,1.1,3
133449,TRUE,direct_human,1.2,3
133449,TRUE,direct_human,1.3,3
133449,TRUE,direct_human,6.1,3
133450,TRUE,direct_human,1.1,3
133450,TRUE,direct_human,1.2,3
133450,TRUE,direct_human,1.3,3
133450,TRUE,direct_human,6.1,3
133451,TRUE,direct_human,1.1,3
133451,TRUE,direct_human,1.2,3
133451,TRUE,direct_human,1.3,3
133451,TRUE,direct_human,6.1,3
133452,TRUE,direct_human,1.1,3
133452,TRUE,direct_human,1.2,3
133452,TRUE,direct_human,1.3,3
133452,TRUE,direct_human,6.1,3
133453,TRUE,direct_human,1.1,3
133453,TRUE,direct_human,1.2,3
133453,TRUE,direct_human,1.3,3
133453,TRUE,direct_human,6.1,3
133454,TRUE,direct_human,1.1,3
133454,TRUE,direct_human,1.2,3
133454,TRUE,direct_human,1.3,3
133454,TRUE,direct_human,6.1,3
133455,TRUE,direct_human,1.1,3
133455,TRUE,direct_human,1.2,3
133455,TRUE,direct_human,1.3,3
133455,TRUE,direct_human,6.1,3
133456,TRUE,direct_human,1.1,3
133456,TRUE,direct_human,1.2,3
133456,TRUE,direct_human,1.3,3
133456,TRUE,direct_human,6.1,3
133457,TRUE,direct_human,1.1,3
133457,TRUE,direct_human,1.2,3
133457,TRUE,direct_human,1.3,3
133457,TRUE,direct_human,6.1,3
133458,TRUE,direct_human,1.1,3
133458,TRUE,direct_human,1.2,3
133458,TRUE,direct_human,1.3,3
133458,TRUE,direct_human,6.1,3
133459,TRUE,direct_human,1.1,3
133459,TRUE,direct_human,1.2,3
133459,TRUE,direct_human,1.3,3
133459,TRUE,direct_human,6.1,3
133460,TRUE,direct_human,1.1,3
133460,TRUE,direct_human,1.2,3
133460,TRUE,direct_human,1.3,3
133460,TRUE,direct_human,6.1,3
133461,TRUE,direct_human,1.1,3
133461,TRUE,direct_human,1.2,3
133461,TRUE,direct_human,1.3,3
133461,TRUE,direct_human,6.1,3
133462,TRUE,direct_human,1.1,3
133462,TRUE,direct_human,1.2,3
133462,TRUE,direct_human,1.3,3
133462,TRUE,direct_human,6.1,3
133463,TRUE,direct_human,1.1,3
133463,TRUE,direct_human,1.2,3
133463,TRUE,direct_human,1.3,3
133463,TRUE,direct_human,6.1,3
133464,TRUE,direct_human,1.1,3
133464,TRUE,direct_human,1.2,3
133464,TRUE,direct_human,1.3,3
133464,TRUE,direct_human,6.1,3
133465,TRUE,direct_human,1.1,3
133465,TRUE,direct_human,1.2,3
133465,TRUE,direct_human,1.3,3
133465,TRUE,direct_human,6.1,3
133466,TRUE,direct_human,1.1,3
133466,TRUE,direct_human,1.2,3
133466,TRUE,direct_human,1.3,3
133466,TRUE,direct_human,6.1,3
133467,TRUE,direct_human,1.1,3
133467,TRUE,direct_human,1.2,3
133467,TRUE,direct_human,1.3,3
133467,TRUE,direct_human,6.1,3
133468,TRUE,direct_human,1.1,3
133468,TRUE,direct_human,1.2,3
133468,TRUE,direct_human,1.3,3
133468,TRUE,direct_human,6.1,3
133469,TRUE,direct_human,1.1,3
133469,TRUE,direct_human,1.2,3
133469,TRUE,direct_human,1.3,3
133469,TRUE,direct_human,6.1,3
133470,TRUE,direct_human,1.1,3
133470,TRUE,direct_human,1.2,3
133470,TRUE,direct_human,1.3,3
133470,TRUE,direct_human,6.1,3
133471,TRUE,direct_human,1.1,3
133471,TRUE,direct_human,1.2,3
133471,TRUE,direct_human,1.3,3
133471,TRUE,direct_human,6.1,3
133472,TRUE,direct_human,1.1,3
133472,TRUE,direct_human,1.2,3
133472,TRUE,direct_human,1.3,3
133472,TRUE,direct_human,6.1,3
133473,TRUE,direct_human,1.1,3
133473,TRUE,direct_human,1.2,3
133473,TRUE,direct_human,1.3,3
133473,TRUE,direct_human,6.1,3
133474,TRUE,direct_human,1.1,3
133474,TRUE,direct_human,1.2,3
133474,TRUE,direct_human,1.3,3
133474,TRUE,direct_human,6.1,3
133475,TRUE,direct_human,1.1,3
133475,TRUE,direct_human,1.2,3
133475,TRUE,direct_human,1.3,3
133475,TRUE,direct_human,6.1,3
133476,TRUE,direct_human,1.1,3
133476,TRUE,direct_human,1.2,3
133476,TRUE,direct_human,1.3,3
133476,TRUE,direct_human,6.1,3
133477,TRUE,direct_human,1.1,3
133477,TRUE,direct_human,1.2,3
133477,TRUE,direct_human,1.3,3
133477,TRUE,direct_human,6.1,3
133478,TRUE,direct_human,1.1,3
133478,TRUE,direct_human,1.2,3
133478,TRUE,direct_human,1.3,3
133478,TRUE,direct_human,6.1,3
133479,TRUE,direct_human,1.1,3
133479,TRUE,direct_human,1.2,3
133479,TRUE,direct_human,1.3,3
133479,TRUE,direct_human,6.1,3
133480,TRUE,direct_human,1.1,3
133480,TRUE,direct_human,1.2,3
133480,TRUE,direct_human,1.3,3
133480,TRUE,direct_human,6.1,3
133481,TRUE,direct_human,1.1,3
133481,TRUE,direct_human,1.2,3
133481,TRUE,direct_human,1.3,3
133481,TRUE,direct_human,6.1,3
133482,TRUE,direct_human,1.1,3
133482,TRUE,direct_human,1.2,3
133482,TRUE,direct_human,1.3,3
133482,TRUE,direct_human,6.1,3
133483,TRUE,direct_human,1.1,3
133483,TRUE,direct_human,1.2,3
133483,TRUE,direct_human,1.3,3
133483,TRUE,direct_human,6.1,3
133484,TRUE,direct_human,1.1,3
133484,TRUE,direct_human,1.2,3
133484,TRUE,direct_human,1.3,3
133484,TRUE,direct_human,6.1,3
133485,TRUE,direct_human,1.1,3
133485,TRUE,direct_human,1.2,3
133485,TRUE,direct_human,1.3,3
133485,TRUE,direct_human,6.1,3
133486,TRUE,direct_human,1.1,3
133486,TRUE,direct_human,1.2,3
133486,TRUE,direct_human,1.3,3
133486,TRUE,direct_human,6.1,3
133487,TRUE,direct_human,1.1,3
133487,TRUE,direct_human,1.2,3
133487,TRUE,direct_human,1.3,3
133487,TRUE,direct_human,6.1,3
133488,TRUE,direct_human,1.1,3
133488,TRUE,direct_human,1.2,3
133488,TRUE,direct_human,1.3,3
133488,TRUE,direct_human,6.1,3
133489,TRUE,direct_human,1.1,3
133489,TRUE,direct_human,1.2,3
133489,TRUE,direct_human,1.3,3
133489,TRUE,direct_human,6.1,3
133490,TRUE,direct_human,1.1,3
133490,TRUE,direct_human,1.2,3
133490,TRUE,direct_human,1.3,3
133490,TRUE,direct_human,6.1,3
133491,TRUE,direct_human,1.1,3
133491,TRUE,direct_human,1.2,3
133491,TRUE,direct_human,1.3,3
133491,TRUE,direct_human,6.1,3
133492,TRUE,direct_human,1.1,3
133492,TRUE,direct_human,1.2,3
133492,TRUE,direct_human,1.3,3
133492,TRUE,direct_human,6.1,3
133493,TRUE,direct_human,1.1,3
133493,TRUE,direct_human,1.2,3
133493,TRUE,direct_human,1.3,3
133493,TRUE,direct_human,6.1,3
133494,TRUE,direct_human,1.1,3
133494,TRUE,direct_human,1.2,3
133494,TRUE,direct_human,1.3,3
133494,TRUE,direct_human,6.1,3
133495,TRUE,direct_human,1.1,3
133495,TRUE,direct_human,1.2,3
133495,TRUE,direct_human,1.3,3
133495,TRUE,direct_human,6.1,3
133496,TRUE,direct_human,1.1,3
133496,TRUE,direct_human,1.2,3
133496,TRUE,direct_human,1.3,3
133496,TRUE,direct_human,6.1,3
133497,TRUE,direct_human,1.1,3
133497,TRUE,direct_human,1.2,3
133497,TRUE,direct_human,1.3,3
133497,TRUE,direct_human,6.1,3
133498,TRUE,direct_human,1.1,3
133498,TRUE,direct_human,1.2,3
133498,TRUE,direct_human,1.3,3
133498,TRUE,direct_human,6.1,3
133499,TRUE,direct_human,1.1,3
133499,TRUE,direct_human,1.2,3
133499,TRUE,direct_human,1.3,3
133499,TRUE,direct_human,6.1,3
133500,TRUE,direct_human,1.1,3
133500,TRUE,direct_human,1.2,3
133500,TRUE,direct_human,1.3,3
133500,TRUE,direct_human,6.1,3
133501,TRUE,direct_human,1.1,3
133501,TRUE,direct_human,1.2,3
133501,TRUE,direct_human,1.3,3
133501,TRUE,direct_human,6.1,3
133502,TRUE,direct_human,1.1,3
133502,TRUE,direct_human,1.2,3
133502,TRUE,direct_human,1.3,3
133502,TRUE,direct_human,6.1,3
133503,TRUE,direct_human,1.1,3
133503,TRUE,direct_human,1.2,3
133503,TRUE,direct_human,1.3,3
133503,TRUE,direct_human,6.1,3
133504,TRUE,direct_human,1.1,3
133504,TRUE,direct_human,1.2,3
133504,TRUE,direct_human,1.3,3
133504,TRUE,direct_human,6.1,3
133505,TRUE,direct_human,1.1,3
133505,TRUE,direct_human,1.2,3
133505,TRUE,direct_human,1.3,3
133505,TRUE,direct_human,6.1,3
133506,TRUE,direct_human,1.1,3
133506,TRUE,direct_human,1.2,3
133506,TRUE,direct_human,1.3,3
133506,TRUE,direct_human,6.1,3
133507,TRUE,direct_human,1.1,3
133507,TRUE,direct_human,1.2,3
133507,TRUE,direct_human,1.3,3
133507,TRUE,direct_human,6.1,3
133508,TRUE,direct_human,1.1,3
133508,TRUE,direct_human,1.2,3
133508,TRUE,direct_human,1.3,3
133508,TRUE,direct_human,6.1,3
133509,TRUE,direct_human,1.1,3
133509,TRUE,direct_human,1.2,3
133509,TRUE,direct_human,1.3,3
133509,TRUE,direct_human,6.1,3
133510,TRUE,direct_human,1.1,3
133510,TRUE,direct_human,1.2,3
133510,TRUE,direct_human,1.3,3
133510,TRUE,direct_human,6.1,3
133511,TRUE,direct_human,1.1,3
133511,TRUE,direct_human,1.2,3
133511,TRUE,direct_human,1.3,3
133511,TRUE,direct_human,6.1,3
133512,TRUE,direct_human,1.1,3
133512,TRUE,direct_human,1.2,3
133512,TRUE,direct_human,1.3,3
133512,TRUE,direct_human,6.1,3
133513,TRUE,direct_human,1.1,3
133513,TRUE,direct_human,1.2,3
133513,TRUE,direct_human,1.3,3
133513,TRUE,direct_human,6.1,3
133514,TRUE,direct_human,1.1,3
133514,TRUE,direct_human,1.2,3
133514,TRUE,direct_human,1.3,3
133514,TRUE,direct_human,6.1,3
133515,TRUE,direct_human,1.1,3
133515,TRUE,direct_human,1.2,3
133515,TRUE,direct_human,1.3,3
133515,TRUE,direct_human,6.1,3
133516,TRUE,direct_human,1.1,3
133516,TRUE,direct_human,1.2,3
133516,TRUE,direct_human,1.3,3
133516,TRUE,direct_human,6.1,3
133517,TRUE,direct_human,1.1,3
133517,TRUE,direct_human,1.2,3
133517,TRUE,direct_human,1.3,3
133517,TRUE,direct_human,6.1,3
133518,TRUE,direct_human,1.1,3
133518,TRUE,direct_human,1.2,3
133518,TRUE,direct_human,1.3,3
133518,TRUE,direct_human,6.1,3
133519,TRUE,direct_human,1.1,3
133519,TRUE,direct_human,1.2,3
133519,TRUE,direct_human,1.3,3
133519,TRUE,direct_human,6.1,3
133520,TRUE,direct_human,1.1,3
133520,TRUE,direct_human,1.2,3
133520,TRUE,direct_human,1.3,3
133520,TRUE,direct_human,6.1,3
133521,TRUE,direct_human,1.1,3
133521,TRUE,direct_human,1.2,3
133521,TRUE,direct_human,1.3,3
133521,TRUE,direct_human,6.1,3
133522,TRUE,direct_human,1.1,3
133522,TRUE,direct_human,1.2,3
133522,TRUE,direct_human,1.3,3
133522,TRUE,direct_human,6.1,3
133523,TRUE,direct_human,1.1,3
133523,TRUE,direct_human,1.2,3
133523,TRUE,direct_human,1.3,3
133523,TRUE,direct_human,6.1,3
133524,TRUE,direct_human,1.1,3
133524,TRUE,direct_human,1.2,3
133524,TRUE,direct_human,1.3,3
133524,TRUE,direct_human,6.1,3
133525,TRUE,direct_human,1.1,3
133525,TRUE,direct_human,1.2,3
133525,TRUE,direct_human,1.3,3
133525,TRUE,direct_human,6.1,3
133526,TRUE,direct_human,1.1,3
133526,TRUE,direct_human,1.2,3
133526,TRUE,direct_human,1.3,3
133526,TRUE,direct_human,6.1,3
133527,TRUE,direct_human,1.1,3
133527,TRUE,direct_human,1.2,3
133527,TRUE,direct_human,1.3,3
133527,TRUE,direct_human,6.1,3
133528,TRUE,direct_human,1.1,3
133528,TRUE,direct_human,1.2,3
133528,TRUE,direct_human,1.3,3
133528,TRUE,direct_human,6.1,3
133529,TRUE,direct_human,1.1,3
133529,TRUE,direct_human,1.2,3
133529,TRUE,direct_human,1.3,3
133529,TRUE,direct_human,6.1,3
133530,TRUE,direct_human,1.1,3
133530,TRUE,direct_human,1.2,3
133530,TRUE,direct_human,1.3,3
133530,TRUE,direct_human,6.1,3
133531,TRUE,direct_human,1.1,3
133531,TRUE,direct_human,1.2,3
133531,TRUE,direct_human,1.3,3
133531,TRUE,direct_human,6.1,3
133532,TRUE,direct_human,1.1,3
133532,TRUE,direct_human,1.2,3
133532,TRUE,direct_human,1.3,3
133532,TRUE,direct_human,6.1,3
133533,TRUE,direct_human,1.1,3
133533,TRUE,direct_human,1.2,3
133533,TRUE,direct_human,1.3,3
133533,TRUE,direct_human,6.1,3
133534,TRUE,direct_human,1.1,3
133534,TRUE,direct_human,1.2,3
133534,TRUE,direct_human,1.3,3
133534,TRUE,direct_human,6.1,3
133535,TRUE,direct_human,1.1,3
133535,TRUE,direct_human,1.2,3
133535,TRUE,direct_human,1.3,3
133535,TRUE,direct_human,6.1,3
133536,TRUE,direct_human,1.1,3
133536,TRUE,direct_human,1.2,3
133536,TRUE,direct_human,1.3,3
133536,TRUE,direct_human,6.1,3
133537,TRUE,direct_human,1.1,3
133537,TRUE,direct_human,1.2,3
133537,TRUE,direct_human,1.3,3
133537,TRUE,direct_human,6.1,3
133538,TRUE,direct_human,1.1,3
133538,TRUE,direct_human,1.2,3
133538,TRUE,direct_human,1.3,3
133538,TRUE,direct_human,6.1,3
133539,TRUE,direct_human,1.1,3
133539,TRUE,direct_human,1.2,3
133539,TRUE,direct_human,1.3,3
133539,TRUE,direct_human,6.1,3
133540,TRUE,direct_human,1.1,3
133540,TRUE,direct_human,1.2,3
133540,TRUE,direct_human,1.3,3
133540,TRUE,direct_human,6.1,3
133541,TRUE,direct_human,1.1,3
133541,TRUE,direct_human,1.2,3
133541,TRUE,direct_human,1.3,3
133541,TRUE,direct_human,6.1,3
133542,TRUE,direct_human,1.1,3
133542,TRUE,direct_human,1.2,3
133542,TRUE,direct_human,1.3,3
133542,TRUE,direct_human,6.1,3
133543,TRUE,direct_human,1.1,3
133543,TRUE,direct_human,1.2,3
133543,TRUE,direct_human,1.3,3
133543,TRUE,direct_human,6.1,3
133544,TRUE,direct_human,1.1,3
133544,TRUE,direct_human,1.2,3
133544,TRUE,direct_human,1.3,3
133544,TRUE,direct_human,6.1,3
133545,TRUE,direct_human,1.1,3
133545,TRUE,direct_human,1.2,3
133545,TRUE,direct_human,1.3,3
133545,TRUE,direct_human,6.1,3
133546,TRUE,direct_human,1.1,3
133546,TRUE,direct_human,1.2,3
133546,TRUE,direct_human,1.3,3
133546,TRUE,direct_human,6.1,3
133547,TRUE,direct_human,1.1,3
133547,TRUE,direct_human,1.2,3
133547,TRUE,direct_human,1.3,3
133547,TRUE,direct_human,6.1,3
133548,TRUE,direct_human,1.1,3
133548,TRUE,direct_human,1.2,3
133548,TRUE,direct_human,1.3,3
133548,TRUE,direct_human,6.1,3
133549,TRUE,direct_human,1.1,3
133549,TRUE,direct_human,1.2,3
133549,TRUE,direct_human,1.3,3
133549,TRUE,direct_human,6.1,3
133550,TRUE,direct_human,1.1,3
133550,TRUE,direct_human,1.2,3
133550,TRUE,direct_human,1.3,3
133550,TRUE,direct_human,6.1,3
133551,TRUE,direct_human,1.1,3
133551,TRUE,direct_human,1.2,3
133551,TRUE,direct_human,1.3,3
133551,TRUE,direct_human,6.1,3
133552,TRUE,direct_human,1.1,3
133552,TRUE,direct_human,1.2,3
133552,TRUE,direct_human,1.3,3
133552,TRUE,direct_human,6.1,3
133553,TRUE,direct_human,1.1,3
133553,TRUE,direct_human,1.2,3
133553,TRUE,direct_human,1.3,3
133553,TRUE,direct_human,6.1,3
133554,TRUE,direct_human,1.1,3
133554,TRUE,direct_human,1.2,3
133554,TRUE,direct_human,1.3,3
133554,TRUE,direct_human,6.1,3
133555,TRUE,direct_human,1.1,3
133555,TRUE,direct_human,1.2,3
133555,TRUE,direct_human,1.3,3
133555,TRUE,direct_human,6.1,3
133556,TRUE,direct_human,1.1,3
133556,TRUE,direct_human,1.2,3
133556,TRUE,direct_human,1.3,3
133556,TRUE,direct_human,6.1,3
133557,TRUE,direct_human,1.1,3
133557,TRUE,direct_human,1.2,3
133557,TRUE,direct_human,1.3,3
133557,TRUE,direct_human,6.1,3
133558,TRUE,direct_human,1.1,3
133558,TRUE,direct_human,1.2,3
133558,TRUE,direct_human,1.3,3
133558,TRUE,direct_human,6.1,3
133559,TRUE,direct_human,1.1,3
133559,TRUE,direct_human,1.2,3
133559,TRUE,direct_human,1.3,3
133559,TRUE,direct_human,6.1,3
133560,TRUE,direct_human,1.1,3
133560,TRUE,direct_human,1.2,3
133560,TRUE,direct_human,1.3,3
133560,TRUE,direct_human,6.1,3
133561,TRUE,direct_human,1.1,3
133561,TRUE,direct_human,1.2,3
133561,TRUE,direct_human,1.3,3
133561,TRUE,direct_human,6.1,3
133562,TRUE,direct_human,1.1,3
133562,TRUE,direct_human,1.2,3
133562,TRUE,direct_human,1.3,3
133562,TRUE,direct_human,6.1,3
133563,TRUE,direct_human,1.1,3
133563,TRUE,direct_human,1.2,3
133563,TRUE,direct_human,1.3,3
133563,TRUE,direct_human,6.1,3
133564,TRUE,direct_human,1.1,3
133564,TRUE,direct_human,1.2,3
133564,TRUE,direct_human,1.3,3
133564,TRUE,direct_human,6.1,3
133565,TRUE,direct_human,1.1,3
133565,TRUE,direct_human,1.2,3
133565,TRUE,direct_human,1.3,3
133565,TRUE,direct_human,6.1,3
133566,TRUE,direct_human,1.1,3
133566,TRUE,direct_human,1.2,3
133566,TRUE,direct_human,1.3,3
133566,TRUE,direct_human,6.1,3
133567,TRUE,direct_human,1.1,3
133567,TRUE,direct_human,1.2,3
133567,TRUE,direct_human,1.3,3
133567,TRUE,direct_human,6.1,3
133568,TRUE,direct_human,1.1,3
133568,TRUE,direct_human,1.2,3
133568,TRUE,direct_human,1.3,3
133568,TRUE,direct_human,6.1,3
133569,TRUE,direct_human,1.1,3
133569,TRUE,direct_human,1.2,3
133569,TRUE,direct_human,1.3,3
133569,TRUE,direct_human,6.1,3
133570,TRUE,direct_human,1.1,3
133570,TRUE,direct_human,1.2,3
133570,TRUE,direct_human,1.3,3
133570,TRUE,direct_human,6.1,3
133571,TRUE,direct_human,1.1,3
133571,TRUE,direct_human,1.2,3
133571,TRUE,direct_human,1.3,3
133571,TRUE,direct_human,6.1,3
133572,TRUE,direct_human,1.1,3
133572,TRUE,direct_human,1.2,3
133572,TRUE,direct_human,1.3,3
133572,TRUE,direct_human,6.1,3
133573,TRUE,direct_human,1.1,3
133573,TRUE,direct_human,1.2,3
133573,TRUE,direct_human,1.3,3
133573,TRUE,direct_human,6.1,3
133574,TRUE,direct_human,1.1,3
133574,TRUE,direct_human,1.2,3
133574,TRUE,direct_human,1.3,3
133574,TRUE,direct_human,6.1,3
133575,TRUE,direct_human,1.1,3
133575,TRUE,direct_human,1.2,3
133575,TRUE,direct_human,1.3,3
133575,TRUE,direct_human,6.1,3
133576,TRUE,direct_human,1.1,3
133576,TRUE,direct_human,1.2,3
133576,TRUE,direct_human,1.3,3
133576,TRUE,direct_human,6.1,3
133577,TRUE,direct_human,1.1,3
133577,TRUE,direct_human,1.2,3
133577,TRUE,direct_human,1.3,3
133577,TRUE,direct_human,6.1,3
133578,TRUE,direct_human,1.1,3
133578,TRUE,direct_human,1.2,3
133578,TRUE,direct_human,1.3,3
133578,TRUE,direct_human,6.1,3
133579,TRUE,direct_human,1.1,3
133579,TRUE,direct_human,1.2,3
133579,TRUE,direct_human,1.3,3
133579,TRUE,direct_human,6.1,3
133580,TRUE,direct_human,1.1,3
133580,TRUE,direct_human,1.2,3
133580,TRUE,direct_human,1.3,3
133580,TRUE,direct_human,6.1,3
133581,TRUE,direct_human,1.1,3
133581,TRUE,direct_human,1.2,3
133581,TRUE,direct_human,1.3,3
133581,TRUE,direct_human,6.1,3
133582,TRUE,direct_human,1.1,3
133582,TRUE,direct_human,1.2,3
133582,TRUE,direct_human,1.3,3
133582,TRUE,direct_human,6.1,3
133583,TRUE,direct_human,1.1,3
133583,TRUE,direct_human,1.2,3
133583,TRUE,direct_human,1.3,3
133583,TRUE,direct_human,6.1,3
133584,TRUE,direct_human,1.1,3
133584,TRUE,direct_human,1.2,3
133584,TRUE,direct_human,1.3,3
133584,TRUE,direct_human,6.1,3
133585,TRUE,direct_human,1.1,3
133585,TRUE,direct_human,1.2,3
133585,TRUE,direct_human,1.3,3
133585,TRUE,direct_human,6.1,3
133586,TRUE,direct_human,1.1,3
133586,TRUE,direct_human,1.2,3
133586,TRUE,direct_human,1.3,3
133586,TRUE,direct_human,6.1,3
133587,TRUE,direct_human,1.1,3
133587,TRUE,direct_human,1.2,3
133587,TRUE,direct_human,1.3,3
133587,TRUE,direct_human,6.1,3
133588,TRUE,direct_human,1.1,3
133588,TRUE,direct_human,1.2,3
133588,TRUE,direct_human,1.3,3
133588,TRUE,direct_human,6.1,3
133589,TRUE,direct_human,1.1,3
133589,TRUE,direct_human,1.2,3
133589,TRUE,direct_human,1.3,3
133589,TRUE,direct_human,6.1,3
133590,TRUE,direct_human,1.1,3
133590,TRUE,direct_human,1.2,3
133590,TRUE,direct_human,1.3,3
133590,TRUE,direct_human,6.1,3
133591,TRUE,direct_human,1.1,3
133591,TRUE,direct_human,1.2,3
133591,TRUE,direct_human,1.3,3
133591,TRUE,direct_human,6.1,3
133592,TRUE,direct_human,1.1,3
133592,TRUE,direct_human,1.2,3
133592,TRUE,direct_human,1.3,3
133592,TRUE,direct_human,6.1,3
133593,TRUE,direct_human,1.1,3
133593,TRUE,direct_human,1.2,3
133593,TRUE,direct_human,1.3,3
133593,TRUE,direct_human,6.1,3
