iucn_sid,assess_gp,kingdom,phylum,class,order,family,rank
132953,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Cnidaria
133298,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133300,reef_building_corals,Animalia,Cnidaria,Hydrozoa,Milleporina,Milleporidae,Cnidaria
132871,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Cnidaria
132878,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
132885,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cnidaria
132888,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
132895,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Cnidaria
132898,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
132902,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cnidaria
132907,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Cnidaria
132908,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
132911,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cnidaria
132914,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
132919,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
132920,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
132923,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Cnidaria
132925,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cnidaria
132929,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Cnidaria
132933,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
132935,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
132940,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
132954,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cnidaria
132961,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Cnidaria
132968,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cnidaria
132997,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133002,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Cnidaria
133005,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133009,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133020,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133027,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,Cnidaria
133031,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133038,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133046,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133052,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133058,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Cnidaria
133067,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133085,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Cnidaria
133088,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133094,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,Cnidaria
133101,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133102,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Cnidaria
133110,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cnidaria
133114,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Cnidaria
133119,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Euphyllidae,Cnidaria
133125,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133130,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133131,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133133,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133343,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133136,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133140,reef_building_corals,Animalia,Cnidaria,Hydrozoa,Milleporina,Milleporidae,Cnidaria
133148,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cnidaria
133150,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133156,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133158,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cnidaria
133168,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cnidaria
133171,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cnidaria
133179,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cnidaria
133187,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133199,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133202,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133212,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Cnidaria
133222,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Cnidaria
133225,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Euphyllidae,Cnidaria
133232,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133235,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Cnidaria
133237,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133255,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cnidaria
133259,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133260,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Trachyphylliidae,Cnidaria
133263,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133265,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133268,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Cnidaria
133270,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133273,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133280,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133287,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133291,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133292,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133303,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133326,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Cnidaria
133328,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,Cnidaria
133355,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133359,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133365,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133366,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Cnidaria
133370,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133378,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133380,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Astrocoeniidae,Cnidaria
133390,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Cnidaria
133404,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133407,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Cnidaria
133410,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cnidaria
133413,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Cnidaria
133430,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133436,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Cnidaria
133439,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cnidaria
133445,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133448,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133450,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133453,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cnidaria
133459,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133461,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Cnidaria
133462,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133473,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Cnidaria
133474,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Cnidaria
133481,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133486,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133488,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Cnidaria
133490,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Cnidaria
133495,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Cnidaria
133504,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133509,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cnidaria
133525,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133535,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cnidaria
133538,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cnidaria
133541,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133547,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133549,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133559,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Cnidaria
133562,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Cnidaria
133571,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133574,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133577,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133582,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Cnidaria
133605,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Cnidaria
133606,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Cnidaria
133617,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133618,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Astrocoeniidae,Cnidaria
133623,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133630,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133633,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Cnidaria
133640,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133649,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133657,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133662,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Cnidaria
133683,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Cnidaria
133684,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,Cnidaria
133697,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Cnidaria
133698,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133701,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Cnidaria
133164,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133339,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133082,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133340,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Cnidaria
133426,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133297,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
132863,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
132865,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
132872,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
132901,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cnidaria
132912,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
132913,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
132930,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
132938,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
132964,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cnidaria
132967,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Euphyllidae,Cnidaria
132972,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
132975,reef_building_corals,Animalia,Cnidaria,Hydrozoa,Milleporina,Milleporidae,Cnidaria
132983,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
132987,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
132988,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
132990,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
132993,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cnidaria
133015,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133029,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133030,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133032,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Cnidaria
133037,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Cnidaria
133040,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133054,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133057,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Euphyllidae,Cnidaria
133059,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133063,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cnidaria
133068,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133077,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,Cnidaria
133079,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133091,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cnidaria
133100,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cnidaria
133108,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Cnidaria
133109,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Cnidaria
133128,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133139,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133143,reef_building_corals,Animalia,Cnidaria,Hydrozoa,Milleporina,Milleporidae,Cnidaria
133147,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cnidaria
133149,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133151,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133157,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Cnidaria
133159,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133167,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133173,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Euphyllidae,Cnidaria
133175,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133182,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133188,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cnidaria
133193,reef_building_corals,Animalia,Cnidaria,Anthozoa,Helioporacea,Helioporidae,Cnidaria
133195,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133196,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133201,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cnidaria
133204,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133211,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133217,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Cnidaria
133218,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cnidaria
133234,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Cnidaria
133238,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133241,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Cnidaria
133242,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cnidaria
133247,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133253,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Cnidaria
133256,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Euphyllidae,Cnidaria
133262,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Cnidaria
133275,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,Cnidaria
133289,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Euphyllidae,Cnidaria
133311,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Cnidaria
133316,reef_building_corals,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Cnidaria
