iucn_sid,code,title,timing,scope,severity,score,invasive,score_num,desc,stressor,category,sciname
192522,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus bruguieresi
192522,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus bruguieresi
192522,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus bruguieresi
192522,9.1.1,Sewage,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Conus bruguieresi
192522,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,nutrient,land-based,Conus bruguieresi
192522,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,organic,land-based,Conus bruguieresi
192522,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus bruguieresi
192522,9.2.1,Oil spills,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Conus bruguieresi
192522,9.2.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus bruguieresi
192532,1.1,Housing & urban areas,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Residential & commercial development: Housing & urban areas,direct_human,land-based,Conus stearnsii
192532,1.2,Commercial & industrial areas,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Conus stearnsii
192532,1.3,Tourism & recreation areas,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Conus stearnsii
192535,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus curassaviensis
192535,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus curassaviensis
192535,7.3,Other ecosystem modifications,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus curassaviensis
192556,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus belairensis
192556,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus belairensis
192556,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus belairensis
192556,9.1.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus belairensis
192556,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus belairensis
192556,9.2.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus belairensis
192584,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus diminutus
192584,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus diminutus
192584,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus diminutus
192584,9.2.1,Oil spills,Future,Unknown,Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Conus diminutus
192594,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus allaryi
192594,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus allaryi
192594,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus allaryi
192594,9.1.1,Sewage,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Conus allaryi
192594,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus allaryi
192594,9.2.1,Oil spills,Future,Whole (>90%),Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Conus allaryi
192594,9.4,Garbage & solid waste,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus allaryi
192610,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus saragasae
192610,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus saragasae
192613,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus guinaicus
192613,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus guinaicus
192613,6.1,Recreational activities,Ongoing,Unknown,Unknown,Unknown,NA,NA,Human intrusions & disturbance: Recreational activities,direct_human,land-based,Conus guinaicus
192613,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus guinaicus
192613,9.1.1,Sewage,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Conus guinaicus
192613,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus guinaicus
192613,9.2.1,Oil spills,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Conus guinaicus
192613,9.4,Garbage & solid waste,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus guinaicus
192643,1.2,Commercial & industrial areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Conus kirkandersi
192643,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus kirkandersi
192643,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus kirkandersi
192658,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus richardbinghami
192658,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus richardbinghami
192658,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus richardbinghami
192684,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus anabathrum
192684,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus anabathrum
192684,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus anabathrum
192684,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,nutrient,land-based,Conus anabathrum
192684,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,organic,land-based,Conus anabathrum
192684,9.3,Agricultural & forestry effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus anabathrum
192684,9.3.1,Nutrient loads,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Pollution: Agricultural & forestry effluents: Nutrient loads,nutrient,land-based,Conus anabathrum
192687,4.3,Shipping lanes,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus cloveri
192687,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus cloveri
192687,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus cloveri
192687,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus cloveri
192687,9.1.1,Sewage,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Conus cloveri
192687,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,nutrient,land-based,Conus cloveri
192687,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,organic,land-based,Conus cloveri
192687,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus cloveri
192687,9.2.1,Oil spills,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Conus cloveri
192687,9.4,Garbage & solid waste,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus cloveri
192698,1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Conus rawaiensis
192709,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus hybridus
192709,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus hybridus
192709,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus hybridus
192709,9.1.1,Sewage,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Conus hybridus
192709,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus hybridus
192709,9.2.1,Oil spills,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Conus hybridus
192709,9.4,Garbage & solid waste,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus hybridus
192715,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus melvilli
192715,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus melvilli
192715,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus melvilli
192715,9.2.1,Oil spills,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Conus melvilli
192715,9.2.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus melvilli
192716,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus aurantius
192716,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus aurantius
192744,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus ateralbus
192744,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus ateralbus
192744,6.1,Recreational activities,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,Human intrusions & disturbance: Recreational activities,direct_human,land-based,Conus ateralbus
192748,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus unifasciatus
192748,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus unifasciatus
192748,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus unifasciatus
192748,9.1.1,Sewage,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Conus unifasciatus
192748,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,nutrient,land-based,Conus unifasciatus
192748,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,organic,land-based,Conus unifasciatus
192748,9.4,Garbage & solid waste,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus unifasciatus
192768,1.3,Tourism & recreation areas,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Conus hieroglyphus
192768,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus hieroglyphus
192768,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus hieroglyphus
192795,5.1,Hunting & trapping terrestrial animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus boschorum
192795,5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus boschorum
192795,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus boschorum
192795,9.1.1,Sewage,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Conus boschorum
192795,9.1.2,Run-off,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,nutrient,land-based,Conus boschorum
192795,9.1.2,Run-off,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,organic,land-based,Conus boschorum
192795,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus boschorum
192795,9.2.1,Oil spills,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Conus boschorum
192852,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus ardisiaceus
192852,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus ardisiaceus
192852,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus ardisiaceus
192852,9.1.3,Type Unknown/Unrecorded,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus ardisiaceus
192852,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus ardisiaceus
192852,9.2.1,Oil spills,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Conus ardisiaceus
192871,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus cardinalis
192871,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus cardinalis
192871,9.3,Agricultural & forestry effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus cardinalis
192871,9.3.2,"Soil erosion, sedimentation",Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus cardinalis
192878,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus cuvieri
192878,9.1.1,Sewage,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Conus cuvieri
192878,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,nutrient,land-based,Conus cuvieri
192878,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,organic,land-based,Conus cuvieri
192878,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus cuvieri
192878,9.2.1,Oil spills,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Conus cuvieri
193598,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,7.2,Dams & water management/use,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,7.2.1,Abstraction of surface water (domestic use),Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,7.3,Other ecosystem modifications,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,8.2,Problematic native species/diseases,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,8.3,Introduced genetic material,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,9.1.1,Sewage,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Takifugu vermicularis
193598,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,nutrient,land-based,Takifugu vermicularis
193598,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,organic,land-based,Takifugu vermicularis
193598,9.1.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,9.2.1,Oil spills,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Takifugu vermicularis
193598,9.2.2,Seepage from mining,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Seepage from mining,organic,land-based,Takifugu vermicularis
193598,9.2.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,9.3,Agricultural & forestry effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,9.3.1,Nutrient loads,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Agricultural & forestry effluents: Nutrient loads,nutrient,land-based,Takifugu vermicularis
193598,9.3.2,"Soil erosion, sedimentation",Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,9.3.3,Herbicides and pesticides,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Agricultural & forestry effluents: Herbicides and pesticides,organic,land-based,Takifugu vermicularis
193598,9.3.4,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu vermicularis
193598,9.4,Garbage & solid waste,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu vermicularis
193612,1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Housing & urban areas,direct_human,land-based,Takifugu rubripes
193612,11.1,Habitat shifting & alteration,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,11.3,Temperature extremes,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,11.4,Storms & flooding,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,1.2,Commercial & industrial areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Takifugu rubripes
193612,1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Takifugu rubripes
193612,2.1,Annual & perennial non-timber crops,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu rubripes
193612,2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,2.2,Wood & pulp plantations,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu rubripes
193612,2.2.3,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,2.3,Livestock farming & ranching,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu rubripes
193612,2.3.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,2.4,Marine & freshwater aquaculture,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu rubripes
193612,2.4.1,Subsistence/artisinal aquaculture,Ongoing,Unknown,Unknown,Unknown,NA,NA,Agriculture & aquaculture: Marine & freshwater aquaculture: Subsistence/artisanal aquaculture,nutrient,land-based,Takifugu rubripes
193612,2.4.2,Industrial aquaculture,Ongoing,Unknown,Unknown,Unknown,NA,NA,Agriculture & aquaculture: Marine & freshwater aquaculture: Industrial aquaculture,nutrient,land-based,Takifugu rubripes
193612,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu rubripes
193612,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,7.2,Dams & water management/use,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu rubripes
193612,7.2.1,Abstraction of surface water (domestic use),Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,7.2.3,Abstraction of surface water (agricultural use),Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,8.2,Problematic native species/diseases,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,8.3,Introduced genetic material,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu rubripes
193612,9.1.1,Sewage,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Takifugu rubripes
193612,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,nutrient,land-based,Takifugu rubripes
193612,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,organic,land-based,Takifugu rubripes
193612,9.1.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu rubripes
193612,9.2.1,Oil spills,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Takifugu rubripes
193612,9.2.2,Seepage from mining,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Seepage from mining,organic,land-based,Takifugu rubripes
193612,9.2.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,9.3,Agricultural & forestry effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu rubripes
193612,9.3.1,Nutrient loads,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Agricultural & forestry effluents: Nutrient loads,nutrient,land-based,Takifugu rubripes
193612,9.3.2,"Soil erosion, sedimentation",Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,9.3.3,Herbicides and pesticides,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Agricultural & forestry effluents: Herbicides and pesticides,organic,land-based,Takifugu rubripes
193612,9.3.4,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193612,9.4,Garbage & solid waste,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu rubripes
193654,1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Housing & urban areas,direct_human,land-based,Takifugu plagiocellatus
193654,11.1,Habitat shifting & alteration,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu plagiocellatus
193654,11.3,Temperature extremes,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu plagiocellatus
193654,11.4,Storms & flooding,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu plagiocellatus
193654,1.2,Commercial & industrial areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Takifugu plagiocellatus
193654,1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Takifugu plagiocellatus
193654,2.1,Annual & perennial non-timber crops,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu plagiocellatus
193654,2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu plagiocellatus
193654,2.2,Wood & pulp plantations,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu plagiocellatus
193654,2.2.3,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu plagiocellatus
193654,2.3,Livestock farming & ranching,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu plagiocellatus
193654,2.3.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu plagiocellatus
193654,2.4,Marine & freshwater aquaculture,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu plagiocellatus
193654,2.4.1,Subsistence/artisinal aquaculture,Ongoing,Unknown,Unknown,Unknown,NA,NA,Agriculture & aquaculture: Marine & freshwater aquaculture: Subsistence/artisanal aquaculture,nutrient,land-based,Takifugu plagiocellatus
193654,2.4.2,Industrial aquaculture,Ongoing,Unknown,Unknown,Unknown,NA,NA,Agriculture & aquaculture: Marine & freshwater aquaculture: Industrial aquaculture,nutrient,land-based,Takifugu plagiocellatus
193654,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu plagiocellatus
