stressor,impact_km2,incr2_km2,incr3_km2,decr2_km2,decr3_km2,impact_2plus_km2,impact_3plus_km2,range_km2,iucn_sid
cum_land-based,0,NA,NA,NA,NA,NA,NA,459494.9502303424,22698280
cum_ocean,0,NA,NA,NA,NA,NA,NA,459494.9502303424,22698280
pel_hb,898006.5577374402,36097.56715108048,2535.920240668743,178904.63206807582,34666.30911112538,NA,NA,97655712.37841366,22698305
sst,76542151.30627605,46345970.08649661,44265481.56025068,2471181.794718029,2253517.053893267,NA,NA,97655712.37841366,22698305
cum_all,76885254.15416804,46349920.67298187,44262775.35610419,2644527.312368864,2285237.8881508117,554903.7098454519,0,97655712.37841366,22698305
sst,76542151.30627605,46345970.08649661,44265481.56025068,2471181.794718029,2253517.053893267,NA,NA,97655712.37841366,22698305
cum_climate,76542151.30627605,46345970.08649661,44265481.56025068,2471181.794718029,2253517.053893267,0,0,97655712.37841366,22698305
pel_hb,898006.5577374402,36097.56715108048,2535.920240668743,178904.63206807582,34666.30911112538,NA,NA,97655712.37841366,22698305
cum_fishing,898006.5577374402,36097.56715108048,2535.920240668743,178904.63206807582,34666.30911112538,0,0,97655712.37841366,22698305
cum_land-based,0,NA,NA,NA,NA,NA,NA,97655712.37841366,22698305
cum_ocean,0,NA,NA,NA,NA,NA,NA,97655712.37841366,22698305
dem_nondest_hb,5549.508655317669,0,0,0,0,NA,NA,11248394.710524362,22698310
pel_hb,27889.00989034157,0,0,0,0,NA,NA,11248394.710524362,22698310
cum_all,33438.51854565924,0,0,0,0,0,0,11248394.710524362,22698310
cum_climate,0,NA,NA,NA,NA,NA,NA,11248394.710524362,22698310
dem_nondest_hb,5549.508655317669,0,0,0,0,NA,NA,11248394.710524362,22698310
pel_hb,27889.00989034157,0,0,0,0,NA,NA,11248394.710524362,22698310
cum_fishing,33438.51854565924,0,0,0,0,0,0,11248394.710524362,22698310
cum_land-based,0,NA,NA,NA,NA,NA,NA,11248394.710524362,22698310
cum_ocean,0,NA,NA,NA,NA,NA,NA,11248394.710524362,22698310
dem_dest,1153545.0577491745,20991.20204903926,4319.971563779894,56042.6147654869,4089.433365808213,NA,NA,56406397.06707757,22698314
pel_hb,747632.7748870174,31214.348837159032,2535.920240668743,214477.37550253488,44210.06678629469,NA,NA,56406397.06707757,22698314
cum_all,1564768.4518635294,52205.550886198296,6855.891804448636,261354.3501663155,48299.500152102904,336409.3807726625,0,56406397.06707757,22698314
cum_climate,0,NA,NA,NA,NA,NA,NA,56406397.06707757,22698314
dem_dest,1153545.0577491745,20991.20204903926,4319.971563779894,56042.6147654869,4089.433365808213,NA,NA,56406397.06707757,22698314
pel_hb,747632.7748870174,31214.348837159032,2535.920240668743,214477.37550253488,44210.06678629469,NA,NA,56406397.06707757,22698314
cum_fishing,1564768.4518635294,52205.550886198296,6855.891804448636,261354.3501663155,48299.500152102904,336409.3807726625,0,56406397.06707757,22698314
cum_land-based,0,NA,NA,NA,NA,NA,NA,56406397.06707757,22698314
cum_ocean,0,NA,NA,NA,NA,NA,NA,56406397.06707757,22698314
art_fish,152301.04730056587,130944.82642600022,40851.54433693681,0,0,NA,NA,1739668.3558482195,22698320
dem_nondest_hb,0,NA,NA,NA,NA,NA,NA,1739668.3558482195,22698320
organic,16640.66668522853,9748.098337905012,3418.776763553398,1041.7881737742514,924.7725707598729,NA,NA,1739668.3558482195,22698320
pel_hb,190782.5890599014,2641.583584029941,0,4120.870391086708,0,NA,NA,1739668.3558482195,22698320
sst,69289.82897668176,62589.375802469585,50029.4099558213,211.32668672239527,211.32668672239527,NA,NA,1739668.3558482195,22698320
cum_all,289478.26450367854,190807.913314782,91487.8635633133,2783.9234600317286,236.65095970980468,120201.2221939264,18888.414182368942,1739668.3558482195,22698320
sst,69289.82897668176,62589.375802469585,50029.4099558213,211.32668672239527,211.32668672239527,NA,NA,1739668.3558482195,22698320
cum_climate,69289.82897668176,62589.375802469585,50029.4099558213,211.32668672239527,211.32668672239527,0,0,1739668.3558482195,22698320
art_fish,152301.04730056587,130944.82642600022,40851.54433693681,0,0,NA,NA,1739668.3558482195,22698320
dem_nondest_hb,0,NA,NA,NA,NA,NA,NA,1739668.3558482195,22698320
pel_hb,190782.5890599014,2641.583584029941,0,4120.870391086708,0,NA,NA,1739668.3558482195,22698320
cum_fishing,231680.41568510345,132001.4598596122,40217.56427676962,2535.920240668743,0,111403.22067536382,0,1739668.3558482195,22698320
organic,16640.66668522853,9748.098337905012,3418.776763553398,1041.7881737742514,924.7725707598729,NA,NA,1739668.3558482195,22698320
cum_land-based,16640.66668522853,9748.098337905012,3418.776763553398,1041.7881737742514,924.7725707598729,0,0,1739668.3558482195,22698320
cum_ocean,0,NA,NA,NA,NA,NA,NA,1739668.3558482195,22698320
dem_dest,1920205.0935852448,191209.6086942048,8341.291368520007,209488.4938082513,10207.428278629537,NA,NA,48038564.11292115,22698335
dem_nondest_hb,2282350.92104983,169422.00193736845,8670.506915781823,48778.04158518263,23288.72481337361,NA,NA,48038564.11292115,22698335
pel_hb,3385024.7551216697,239006.98965371613,3656.3009839372576,265887.3949381659,3351.536472606394,NA,NA,48038564.11292115,22698335
cum_all,3489785.157187272,560757.1096804752,20668.09926823909,405466.0517292005,34639.23835615253,2477107.6744025326,1620687.9381669394,48038564.11292115,22698335
cum_climate,0,NA,NA,NA,NA,NA,NA,48038564.11292115,22698335
dem_dest,1920205.0935852448,191209.6086942048,8341.291368520007,209488.4938082513,10207.428278629537,NA,NA,48038564.11292115,22698335
dem_nondest_hb,2282350.92104983,169422.00193736845,8670.506915781823,48778.04158518263,23288.72481337361,NA,NA,48038564.11292115,22698335
pel_hb,3385024.7551216697,239006.98965371613,3656.3009839372576,265887.3949381659,3351.536472606394,NA,NA,48038564.11292115,22698335
cum_fishing,3489785.157187272,560757.1096804752,20668.09926823909,405466.0517292005,34639.23835615253,2477107.6744025326,1620687.9381669394,48038564.11292115,22698335
cum_land-based,0,NA,NA,NA,NA,NA,NA,48038564.11292115,22698335
cum_ocean,0,NA,NA,NA,NA,NA,NA,48038564.11292115,22698335
dem_nondest_hb,3161972.0572185693,229829.12406346799,10004.8341041773,64975.97013842634,30282.59023926346,NA,NA,84545811.61796246,22698350
pel_hb,4406542.155641319,326849.90453840606,16707.907014750945,313033.3308381618,7183.360860277966,NA,NA,84545811.61796246,22698350
sst,50416134.29825265,25350921.369548045,23948401.16452954,2225872.5543191326,2058786.49819251,NA,NA,84545811.61796246,22698350
cum_all,52168590.53843579,25645245.302589156,23924536.094233833,2468325.391518929,2038318.3733481914,NA,NA,84545811.61796246,22698350
sst,50416134.29825265,25350921.369548045,23948401.16452954,2225872.5543191326,2058786.49819251,NA,NA,84545811.61796246,22698350
cum_climate,50416134.29825265,25350921.369548045,23948401.16452954,2225872.5543191326,2058786.49819251,0,0,84545811.61796246,22698350
dem_nondest_hb,3161972.0572185693,229829.12406346799,10004.8341041773,64975.97013842634,30282.59023926346,NA,NA,84545811.61796246,22698350
pel_hb,4406542.155641319,326849.90453840606,16707.907014750945,313033.3308381618,7183.360860277966,NA,NA,84545811.61796246,22698350
cum_fishing,4603307.385776198,534218.1454951046,26712.741118928247,348749.28736835957,36934.14137782737,NA,0,84545811.61796246,22698350
cum_land-based,0,NA,NA,NA,NA,NA,NA,84545811.61796246,22698350
cum_ocean,0,NA,NA,NA,NA,NA,NA,84545811.61796246,22698350
dem_nondest_hb,2110118.798080291,172569.19773306858,9632.829276707329,25288.469087214766,13090.029056461271,NA,NA,45388020.97591761,22698365
pel_hb,3232384.0132107018,273444.5070953032,7108.261297266273,198385.98354387938,683.7553564894952,NA,NA,45388020.97591761,22698365
sst,28451902.972894356,13361228.445262529,13024431.341176523,1349297.3169747905,1215013.1795760426,NA,NA,45388020.97591761,22698365
cum_all,29894814.519046135,13623504.948237559,13022164.382206708,1508441.1573381664,1190506.269926061,2726043.5253263093,1173547.739812896,45388020.97591761,22698365
sst,28451902.972894356,13361228.445262529,13024431.341176523,1349297.3169747905,1215013.1795760426,NA,NA,45388020.97591761,22698365
cum_climate,28451902.972894356,13361228.445262529,13024431.341176523,1349297.3169747905,1215013.1795760426,0,0,45388020.97591761,22698365
dem_nondest_hb,2110118.798080291,172569.19773306858,9632.829276707329,25288.469087214766,13090.029056461271,NA,NA,45388020.97591761,22698365
pel_hb,3232384.0132107018,273444.5070953032,7108.261297266273,198385.98354387938,683.7553564894952,NA,NA,45388020.97591761,22698365
cum_fishing,3293349.1425756444,425593.6087794957,16741.0905739736,216925.97065671568,13773.784412950767,2049153.6687153485,0,45388020.97591761,22698365
cum_land-based,0,NA,NA,NA,NA,NA,NA,45388020.97591761,22698365
cum_ocean,0,NA,NA,NA,NA,NA,NA,45388020.97591761,22698365
dem_dest,531130.3307677853,18725.98955333789,2758.599188618826,29163.95599923623,4181.997948636705,NA,NA,66951718.3698084,22698388
dem_nondest_hb,133531.39526716108,888.9692798992595,0,7100.402034648623,0,NA,NA,66951718.3698084,22698388
pel_hb,530963.5398883268,5640.326738841141,0,252103.1314860861,72222.2050433569,NA,NA,66951718.3698084,22698388
cum_all,933131.3234973227,25255.285572078294,2758.599188618826,273669.805777253,75955.35209118537,221452.02940713795,41041.913018812484,66951718.3698084,22698388
cum_climate,0,NA,NA,NA,NA,NA,NA,66951718.3698084,22698388
dem_dest,531130.3307677853,18725.98955333789,2758.599188618826,29163.95599923623,4181.997948636705,NA,NA,66951718.3698084,22698388
dem_nondest_hb,133531.39526716108,888.9692798992595,0,7100.402034648623,0,NA,NA,66951718.3698084,22698388
pel_hb,530963.5398883268,5640.326738841141,0,252103.1314860861,72222.2050433569,NA,NA,66951718.3698084,22698388
cum_fishing,933131.3234973227,25255.285572078294,2758.599188618826,273669.805777253,75955.35209118537,221452.02940713795,41041.913018812484,66951718.3698084,22698388
cum_land-based,0,NA,NA,NA,NA,NA,NA,66951718.3698084,22698388
cum_ocean,0,NA,NA,NA,NA,NA,NA,66951718.3698084,22698388
cum_all,0,NA,NA,NA,NA,NA,NA,51477624.752699494,22698393
cum_climate,0,NA,NA,NA,NA,NA,NA,51477624.752699494,22698393
cum_fishing,0,NA,NA,NA,NA,NA,NA,51477624.752699494,22698393
cum_land-based,0,NA,NA,NA,NA,NA,NA,51477624.752699494,22698393
cum_ocean,0,NA,NA,NA,NA,NA,NA,51477624.752699494,22698393
art_fish,222958.38700597166,694.2343617666471,0,30603.07328685117,0,NA,NA,83809586.99108534,22698398
dem_nondest_hb,75588.58678485443,0,0,4533.918018353895,0,NA,NA,83809586.99108534,22698398
pel_hb,860874.188426141,36019.84783123873,2535.920240668743,195159.3219471393,45914.652303642375,NA,NA,83809586.99108534,22698398
sst,62589516.39560666,36541095.57795508,34580265.98517431,1787009.8999498524,1601258.9818250802,NA,NA,83809586.99108534,22698398
cum_all,62953885.51950805,36542672.66884288,34575628.15032765,2003252.1152823558,1644870.871847579,NA,NA,83809586.99108534,22698398
sst,62589516.39560666,36541095.57795508,34580265.98517431,1787009.8999498524,1601258.9818250802,NA,NA,83809586.99108534,22698398
cum_climate,62589516.39560666,36541095.57795508,34580265.98517431,1787009.8999498524,1601258.9818250802,0,0,83809586.99108534,22698398
art_fish,222958.38700597166,694.2343617666471,0,30603.07328685117,0,NA,NA,83809586.99108534,22698398
dem_nondest_hb,75588.58678485443,0,0,4533.918018353895,0,NA,NA,83809586.99108534,22698398
pel_hb,860874.188426141,36019.84783123873,2535.920240668743,195159.3219471393,45914.652303642375,NA,NA,83809586.99108534,22698398
cum_fishing,966837.0568039035,36714.08219300538,2535.920240668743,223814.17277467073,45740.8754055111,158983.16223050083,33600.94318256282,83809586.99108534,22698398
cum_land-based,0,NA,NA,NA,NA,NA,NA,83809586.99108534,22698398
cum_ocean,0,NA,NA,NA,NA,NA,NA,83809586.99108534,22698398
dem_dest,475757.49937320437,27746.67002378682,514.3447034717597,10069.45464459227,105.66334336119763,NA,NA,21647909.33203898,22698425
dem_nondest_hb,76238.28538285296,575.4722547237303,0,10306.105602727568,1514.2168372433252,NA,NA,21647909.33203898,22698425
pel_hb,190407.09125665174,7298.62994824226,0,0,0,NA,NA,21647909.33203898,22698425
cum_all,566032.4176513578,35092.45550994683,514.3447034717597,20375.560247319838,1619.8801806045228,136063.82248776712,40306.63587358413,21647909.33203898,22698425
cum_climate,0,NA,NA,NA,NA,NA,NA,21647909.33203898,22698425
dem_dest,475757.49937320437,27746.67002378682,514.3447034717597,10069.45464459227,105.66334336119763,NA,NA,21647909.33203898,22698425
dem_nondest_hb,76238.28538285296,575.4722547237303,0,10306.105602727568,1514.2168372433252,NA,NA,21647909.33203898,22698425
pel_hb,190407.09125665174,7298.62994824226,0,0,0,NA,NA,21647909.33203898,22698425
cum_fishing,566032.4176513578,35092.45550994683,514.3447034717597,20375.560247319838,1619.8801806045228,136063.82248776712,40306.63587358413,21647909.33203898,22698425
cum_land-based,0,NA,NA,NA,NA,NA,NA,21647909.33203898,22698425
cum_ocean,0,NA,NA,NA,NA,NA,NA,21647909.33203898,22698425
dem_nondest_hb,27502.159803033872,888.9692798992595,0,315.2435307785741,0,NA,NA,61331456.31923996,22698431
pel_hb,243247.4954274776,30948.007349901247,2535.920240668743,1480.1600598582893,0,NA,NA,61331456.31923996,22698431
cum_all,268102.8321422685,31836.976629800505,2535.920240668743,1795.4035906368633,0,2646.8230882430234,0,61331456.31923996,22698431
cum_climate,0,NA,NA,NA,NA,NA,NA,61331456.31923996,22698431
dem_nondest_hb,27502.159803033872,888.9692798992595,0,315.2435307785741,0,NA,NA,61331456.31923996,22698431
pel_hb,243247.4954274776,30948.007349901247,2535.920240668743,1480.1600598582893,0,NA,NA,61331456.31923996,22698431
cum_fishing,268102.8321422685,31836.976629800505,2535.920240668743,1795.4035906368633,0,2646.8230882430234,0,61331456.31923996,22698431
cum_land-based,0,NA,NA,NA,NA,NA,NA,61331456.31923996,22698431
cum_ocean,0,NA,NA,NA,NA,NA,NA,61331456.31923996,22698431
dem_nondest_hb,30891.246050060836,0,0,105.66334336119763,0,NA,NA,74282023.74433553,22698448
pel_hb,713331.4845844925,44033.670164398,2535.920240668743,110703.7468597683,13421.86436842568,NA,NA,74282023.74433553,22698448
cum_all,726259.9622631498,44033.670164398,2535.920240668743,110703.7468597683,13421.86436842568,17962.7683714036,0,74282023.74433553,22698448
cum_climate,0,NA,NA,NA,NA,NA,NA,74282023.74433553,22698448
dem_nondest_hb,30891.246050060836,0,0,105.66334336119763,0,NA,NA,74282023.74433553,22698448
pel_hb,713331.4845844925,44033.670164398,2535.920240668743,110703.7468597683,13421.86436842568,NA,NA,74282023.74433553,22698448
cum_fishing,726259.9622631498,44033.670164398,2535.920240668743,110703.7468597683,13421.86436842568,17962.7683714036,0,74282023.74433553,22698448
cum_land-based,0,NA,NA,NA,NA,NA,NA,74282023.74433553,22698448
cum_ocean,0,NA,NA,NA,NA,NA,NA,74282023.74433553,22698448
cum_all,0,NA,NA,NA,NA,NA,NA,29583193.234988306,22698471
cum_climate,0,NA,NA,NA,NA,NA,NA,29583193.234988306,22698471
cum_fishing,0,NA,NA,NA,NA,NA,NA,29583193.234988306,22698471
cum_land-based,0,NA,NA,NA,NA,NA,NA,29583193.234988306,22698471
cum_ocean,0,NA,NA,NA,NA,NA,NA,29583193.234988306,22698471
direct_human,348616.553481403,12049.987386125118,0,3116.632005903582,0,NA,NA,19569376.01425815,22698520
cum_all,348616.553481403,12049.987386125118,0,3116.632005903582,0,0,0,19569376.01425815,22698520
cum_climate,0,NA,NA,NA,NA,NA,NA,19569376.01425815,22698520
cum_fishing,0,NA,NA,NA,NA,NA,NA,19569376.01425815,22698520
direct_human,348616.553481403,12049.987386125118,0,3116.632005903582,0,NA,NA,19569376.01425815,22698520
cum_land-based,348616.553481403,12049.987386125118,0,3116.632005903582,0,0,0,19569376.01425815,22698520
cum_ocean,0,NA,NA,NA,NA,NA,NA,19569376.01425815,22698520
cum_all,0,NA,NA,NA,NA,NA,NA,77891.34906914692,22698530
cum_climate,0,NA,NA,NA,NA,NA,NA,77891.34906914692,22698530
cum_fishing,0,NA,NA,NA,NA,NA,NA,77891.34906914692,22698530
cum_land-based,0,NA,NA,NA,NA,NA,NA,77891.34906914692,22698530
cum_ocean,0,NA,NA,NA,NA,NA,NA,77891.34906914692,22698530
light,11360.992531130127,9743.732096334119,4348.788840494486,0,0,NA,NA,12094270.816901812,22698543
cum_all,11360.992531130127,9743.732096334119,4348.788840494486,0,0,0,0,12094270.816901812,22698543
cum_climate,0,NA,NA,NA,NA,NA,NA,12094270.816901812,22698543
cum_fishing,0,NA,NA,NA,NA,NA,NA,12094270.816901812,22698543
light,11360.992531130127,9743.732096334119,4348.788840494486,0,0,NA,NA,12094270.816901812,22698543
cum_land-based,11360.992531130127,9743.732096334119,4348.788840494486,0,0,0,0,12094270.816901812,22698543
cum_ocean,0,NA,NA,NA,NA,NA,NA,12094270.816901812,22698543
cum_all,0,NA,NA,NA,NA,NA,NA,22349276.40767298,22698548
cum_climate,0,NA,NA,NA,NA,NA,NA,22349276.40767298,22698548
cum_fishing,0,NA,NA,NA,NA,NA,NA,22349276.40767298,22698548
cum_land-based,0,NA,NA,NA,NA,NA,NA,22349276.40767298,22698548
cum_ocean,0,NA,NA,NA,NA,NA,NA,22349276.40767298,22698548
direct_human,4303.3797999136295,0,0,0,0,NA,NA,345072.9016479253,22698562
organic,2176.1409335260073,90.81807722544664,0,1662.6694828557702,523.9504716924541,NA,NA,345072.9016479253,22698562
cum_all,5308.491444196304,90.81807722544664,0,1005.1116442826742,209.58018741737646,1171.029289243333,0,345072.9016479253,22698562
cum_climate,0,NA,NA,NA,NA,NA,NA,345072.9016479253,22698562
cum_fishing,0,NA,NA,NA,NA,NA,NA,345072.9016479253,22698562
direct_human,4303.3797999136295,0,0,0,0,NA,NA,345072.9016479253,22698562
organic,2176.1409335260073,90.81807722544664,0,1662.6694828557702,523.9504716924541,NA,NA,345072.9016479253,22698562
cum_land-based,5308.491444196304,90.81807722544664,0,1005.1116442826742,209.58018741737646,1171.029289243333,0,345072.9016479253,22698562
cum_ocean,0,NA,NA,NA,NA,NA,NA,345072.9016479253,22698562
cum_all,0,NA,NA,NA,NA,NA,NA,1591959.7343683022,22698567
cum_climate,0,NA,NA,NA,NA,NA,NA,1591959.7343683022,22698567
cum_fishing,0,NA,NA,NA,NA,NA,NA,1591959.7343683022,22698567
cum_land-based,0,NA,NA,NA,NA,NA,NA,1591959.7343683022,22698567
cum_ocean,0,NA,NA,NA,NA,NA,NA,1591959.7343683022,22698567
dem_dest,168105.13967264644,2004.9837733307204,93.43783563001391,18114.714011591408,11588.037741414908,NA,NA,247080.19295429104,22724836
dem_nondest_hb,143468.1156820464,21712.50717384811,120.5086063479356,1366.6374538794419,0,NA,NA,247080.19295429104,22724836
oa,247080.19295429104,242532.3029326404,54937.079241709376,0,0,NA,NA,247080.19295429104,22724836
organic,53734.61304271696,15369.213613125692,1774.4455653215612,16735.851059329412,6238.503522121459,NA,NA,247080.19295429104,22724836
sst,209174.12354670817,51934.84315146521,50321.94898736847,25953.012889451267,24244.934382153333,NA,NA,247080.19295429104,22724836
cum_all,247080.19295429104,187812.6631049492,71319.26375238676,1106.4087258012062,1106.4087258012062,NA,NA,247080.19295429104,22724836
oa,247080.19295429104,242532.3029326404,54937.079241709376,0,0,NA,NA,247080.19295429104,22724836
sst,209174.12354670817,51934.84315146521,50321.94898736847,25953.012889451267,24244.934382153333,NA,NA,247080.19295429104,22724836
cum_climate,247080.19295429104,217925.84272986875,74792.18205757282,1117.7609856512004,1117.7609856512004,209174.12354670817,0,247080.19295429104,22724836
dem_dest,168105.13967264644,2004.9837733307204,93.43783563001391,18114.714011591408,11588.037741414908,NA,NA,247080.19295429104,22724836
dem_nondest_hb,143468.1156820464,21712.50717384811,120.5086063479356,1366.6374538794419,0,NA,NA,247080.19295429104,22724836
cum_fishing,181775.88050103423,18567.931153478497,213.94644197794952,14331.791671770516,8680.985924896835,129797.37485365864,0,247080.19295429104,22724836
organic,53734.61304271696,15369.213613125692,1774.4455653215612,16735.851059329412,6238.503522121459,NA,NA,247080.19295429104,22724836
cum_land-based,53734.61304271696,15369.213613125692,1774.4455653215612,16735.851059329412,6238.503522121459,0,0,247080.19295429104,22724836
cum_ocean,0,NA,NA,NA,NA,NA,NA,247080.19295429104,22724836
cum_all,0,NA,NA,NA,NA,NA,NA,12714129.538828,22728011
cum_climate,0,NA,NA,NA,NA,NA,NA,12714129.538828,22728011
cum_fishing,0,NA,NA,NA,NA,NA,NA,12714129.538828,22728011
cum_land-based,0,NA,NA,NA,NA,NA,NA,12714129.538828,22728011
cum_ocean,0,NA,NA,NA,NA,NA,NA,12714129.538828,22728011
pel_hb,143424.4532329776,0,0,92425.73493160677,23245.062286661956,NA,NA,41238490.49454544,22728318
sst,32330752.785944358,18029477.744293977,17217516.951367233,803308.6242851613,744401.7469845454,NA,NA,41238490.49454544,22728318
cum_all,32431308.485538866,18027194.193520933,17215339.063937552,893239.4817570025,767131.5913149341,42868.75363846729,0,41238490.49454544,22728318
sst,32330752.785944358,18029477.744293977,17217516.951367233,803308.6242851613,744401.7469845454,NA,NA,41238490.49454544,22728318
cum_climate,32330752.785944358,18029477.744293977,17217516.951367233,803308.6242851613,744401.7469845454,0,0,41238490.49454544,22728318
pel_hb,143424.4532329776,0,0,92425.73493160677,23245.062286661956,NA,NA,41238490.49454544,22728318
cum_fishing,143424.4532329776,0,0,92425.73493160677,23245.062286661956,0,0,41238490.49454544,22728318
cum_land-based,0,NA,NA,NA,NA,NA,NA,41238490.49454544,22728318
cum_ocean,0,NA,NA,NA,NA,NA,NA,41238490.49454544,22728318
dem_dest,1181255.0512363845,20877.679446209426,4319.971563779894,56169.23612570042,4089.433365808213,NA,NA,65258305.23412517,22728323
pel_hb,798598.3096559322,31370.660723346035,2535.920240668743,219991.95412609147,45514.703442418664,NA,NA,65258305.23412517,22728323
cum_all,1616605.4909074844,52248.340169555464,6855.891804448636,266995.55015008565,49604.136808226875,363247.86998483224,0,65258305.23412517,22728323
cum_climate,0,NA,NA,NA,NA,NA,NA,65258305.23412517,22728323
dem_dest,1181255.0512363845,20877.679446209426,4319.971563779894,56169.23612570042,4089.433365808213,NA,NA,65258305.23412517,22728323
pel_hb,798598.3096559322,31370.660723346035,2535.920240668743,219991.95412609147,45514.703442418664,NA,NA,65258305.23412517,22728323
cum_fishing,1616605.4909074844,52248.340169555464,6855.891804448636,266995.55015008565,49604.136808226875,363247.86998483224,0,65258305.23412517,22728323
cum_land-based,0,NA,NA,NA,NA,NA,NA,65258305.23412517,22728323
cum_ocean,0,NA,NA,NA,NA,NA,NA,65258305.23412517,22728323
art_fish,303397.8817888794,130227.0142952747,36691.37766425198,32877.018297971714,0,NA,NA,29099209.713146396,22728328
dem_dest,454829.17132079526,14151.902003733368,2426.763892399482,22636.406491609647,4089.433365808213,NA,NA,29099209.713146396,22728328
dem_nondest_hb,74329.35917836471,0,0,5975.655039968549,0,NA,NA,29099209.713146396,22728328
pel_hb,344659.85400727484,0,0,165879.22354258248,46504.96981111855,NA,NA,29099209.713146396,22728328
cum_all,733188.3337836396,134256.19335948344,36841.57679342438,211548.49239077722,47707.43612564037,300402.63164212526,123281.17764750807,29099209.713146396,22728328
cum_climate,0,NA,NA,NA,NA,NA,NA,29099209.713146396,22728328
art_fish,303397.8817888794,130227.0142952747,36691.37766425198,32877.018297971714,0,NA,NA,29099209.713146396,22728328
dem_dest,454829.17132079526,14151.902003733368,2426.763892399482,22636.406491609647,4089.433365808213,NA,NA,29099209.713146396,22728328
dem_nondest_hb,74329.35917836471,0,0,5975.655039968549,0,NA,NA,29099209.713146396,22728328
pel_hb,344659.85400727484,0,0,165879.22354258248,46504.96981111855,NA,NA,29099209.713146396,22728328
cum_fishing,733188.3337836396,134256.19335948344,36841.57679342438,211548.49239077722,47707.43612564037,300402.63164212526,123281.17764750807,29099209.713146396,22728328
cum_land-based,0,NA,NA,NA,NA,NA,NA,29099209.713146396,22728328
cum_ocean,0,NA,NA,NA,NA,NA,NA,29099209.713146396,22728328
dem_dest,335210.40743313316,9508.82765600429,2243.3812323455436,17835.27375209052,4089.433365808213,NA,NA,31995370.348013207,22728349
dem_nondest_hb,50739.36286171732,0,0,701.2203747317874,0,NA,NA,31995370.348013207,22728349
pel_hb,49009.45305484991,0,0,1480.1600598582893,0,NA,NA,31995370.348013207,22728349
cum_all,391845.95949362917,9508.82765600429,2243.3812323455436,20016.6541866806,4089.433365808213,33883.87644785743,9229.387408213797,31995370.348013207,22728349
cum_climate,0,NA,NA,NA,NA,NA,NA,31995370.348013207,22728349
dem_dest,335210.40743313316,9508.82765600429,2243.3812323455436,17835.27375209052,4089.433365808213,NA,NA,31995370.348013207,22728349
dem_nondest_hb,50739.36286171732,0,0,701.2203747317874,0,NA,NA,31995370.348013207,22728349
pel_hb,49009.45305484991,0,0,1480.1600598582893,0,NA,NA,31995370.348013207,22728349
cum_fishing,391845.95949362917,9508.82765600429,2243.3812323455436,20016.6541866806,4089.433365808213,33883.87644785743,9229.387408213797,31995370.348013207,22728349
cum_land-based,0,NA,NA,NA,NA,NA,NA,31995370.348013207,22728349
cum_ocean,0,NA,NA,NA,NA,NA,NA,31995370.348013207,22728349
dem_dest,712217.2165600569,37577.72721093878,2622.372063333617,10429.233967480071,198.22792618968913,NA,NA,38698619.66757291,22728364
dem_nondest_hb,54947.55831252536,888.9692798992595,0,0,0,NA,NA,38698619.66757291,22728364
pel_hb,223580.14155683317,2641.583584029941,0,1480.1600598582893,0,NA,NA,38698619.66757291,22728364
cum_all,810604.6345017656,41108.28007486797,2622.372063333617,11909.39402733836,198.22792618968913,161406.43311484324,18733.84881280653,38698619.66757291,22728364
cum_climate,0,NA,NA,NA,NA,NA,NA,38698619.66757291,22728364
dem_dest,712217.2165600569,37577.72721093878,2622.372063333617,10429.233967480071,198.22792618968913,NA,NA,38698619.66757291,22728364
dem_nondest_hb,54947.55831252536,888.9692798992595,0,0,0,NA,NA,38698619.66757291,22728364
pel_hb,223580.14155683317,2641.583584029941,0,1480.1600598582893,0,NA,NA,38698619.66757291,22728364
cum_fishing,810604.6345017656,41108.28007486797,2622.372063333617,11909.39402733836,198.22792618968913,161406.43311484324,18733.84881280653,38698619.66757291,22728364
cum_land-based,0,NA,NA,NA,NA,NA,NA,38698619.66757291,22728364
cum_ocean,0,NA,NA,NA,NA,NA,NA,38698619.66757291,22728364
dem_dest,45161.036908035596,3713.9355365791907,0,1434.75101494754,92.56458282849148,NA,NA,35274328.31811979,22728372
dem_nondest_hb,51462.41448720889,313.49702517552925,0,701.2203747317874,0,NA,NA,35274328.31811979,22728372
pel_hb,40364.27041048099,0,0,1480.1600598582893,0,NA,NA,35274328.31811979,22728372
cum_all,124946.46691396051,4027.4325617547197,0,3616.1314495376164,92.56458282849148,9317.58573963073,2723.6691521342414,35274328.31811979,22728372
cum_climate,0,NA,NA,NA,NA,NA,NA,35274328.31811979,22728372
dem_dest,45161.036908035596,3713.9355365791907,0,1434.75101494754,92.56458282849148,NA,NA,35274328.31811979,22728372
dem_nondest_hb,51462.41448720889,313.49702517552925,0,701.2203747317874,0,NA,NA,35274328.31811979,22728372
pel_hb,40364.27041048099,0,0,1480.1600598582893,0,NA,NA,35274328.31811979,22728372
cum_fishing,124946.46691396051,4027.4325617547197,0,3616.1314495376164,92.56458282849148,9317.58573963073,2723.6691521342414,35274328.31811979,22728372
cum_land-based,0,NA,NA,NA,NA,NA,NA,35274328.31811979,22728372
cum_ocean,0,NA,NA,NA,NA,NA,NA,35274328.31811979,22728372
art_fish,383017.3941836955,53148.66172131033,0,75250.63873162048,1987.5187535139216,NA,NA,3760995.8888903856,22728432
