stressor,impact_km2,coastal_km2,iucn_sid
cum_ocean,0,6942.344,192852
cum_all,0,53205.423,192871
cum_climate,0,53205.423,192871
cum_fishing,0,53205.423,192871
cum_land-based,0,53205.423,192871
cum_ocean,0,53205.423,192871
cum_all,0,137557.081,192878
cum_climate,0,137557.081,192878
cum_fishing,0,137557.081,192878
cum_land-based,0,137557.081,192878
cum_ocean,0,137557.081,192878
cum_all,0,1126467.298,193598
cum_climate,0,1126467.298,193598
cum_fishing,0,1126467.298,193598
cum_land-based,0,1126467.298,193598
cum_ocean,0,1126467.298,193598
art_fish,385420.58,720234.532,193605
dem_dest,662658.489,720234.532,193605
dem_nondest_hb,623550.826,720234.532,193605
nutrient,54413.129,720234.532,193605
organic,42868.754,720234.532,193605
cum_all,699313.19,720234.532,193605
cum_climate,0,720234.532,193605
art_fish,385420.58,720234.532,193605
dem_dest,662658.489,720234.532,193605
dem_nondest_hb,623550.826,720234.532,193605
cum_fishing,699313.19,720234.532,193605
nutrient,54413.129,720234.532,193605
organic,42868.754,720234.532,193605
cum_land-based,54413.129,720234.532,193605
cum_ocean,0,720234.532,193605
cum_all,0,1284846.17,193612
cum_climate,0,1284846.17,193612
cum_fishing,0,1284846.17,193612
cum_land-based,0,1284846.17,193612
cum_ocean,0,1284846.17,193612
cum_all,0,9915.763,193654
cum_climate,0,9915.763,193654
cum_fishing,0,9915.763,193654
cum_land-based,0,9915.763,193654
cum_ocean,0,9915.763,193654
cum_all,0,480442.49,193666
cum_climate,0,480442.49,193666
cum_fishing,0,480442.49,193666
cum_land-based,0,480442.49,193666
cum_ocean,0,480442.49,193666
cum_all,0,9000.596,193706
cum_climate,0,9000.596,193706
cum_fishing,0,9000.596,193706
cum_land-based,0,9000.596,193706
cum_ocean,0,9000.596,193706
nutrient,3228.408,5024.685,193734
organic,2620.626,5024.685,193734
cum_all,3228.408,5024.685,193734
cum_climate,0,5024.685,193734
cum_fishing,0,5024.685,193734
nutrient,3228.408,5024.685,193734
organic,2620.626,5024.685,193734
cum_land-based,3228.408,5024.685,193734
cum_ocean,0,5024.685,193734
cum_all,0,988.52,193751
cum_climate,0,988.52,193751
cum_fishing,0,988.52,193751
cum_land-based,0,988.52,193751
cum_ocean,0,988.52,193751
cum_all,0,42489.763,193786
cum_climate,0,42489.763,193786
cum_fishing,0,42489.763,193786
cum_land-based,0,42489.763,193786
cum_ocean,0,42489.763,193786
cum_all,0,1625.12,193802
cum_climate,0,1625.12,193802
cum_fishing,0,1625.12,193802
cum_land-based,0,1625.12,193802
cum_ocean,0,1625.12,193802
shipping,512.598,585.951,194300
cum_all,512.598,585.951,194300
cum_climate,0,585.951,194300
cum_fishing,0,585.951,194300
cum_land-based,0,585.951,194300
shipping,512.598,585.951,194300
cum_ocean,512.598,585.951,194300
art_fish,5724195.485,13079681.045,19488
dem_dest,6772824.702,13079681.045,19488
direct_human,1008870.984,13079681.045,19488
pel_hb,6754269.869,13079681.045,19488
pel_lb,9317472.211,13079681.045,19488
shipping,10256931.982,13079681.045,19488
cum_all,12501100.887,13079681.045,19488
cum_climate,0,13079681.045,19488
art_fish,5724195.485,13079681.045,19488
dem_dest,6772824.702,13079681.045,19488
pel_hb,6754269.869,13079681.045,19488
pel_lb,9317472.211,13079681.045,19488
cum_fishing,9902162.504,13079681.045,19488
direct_human,1008870.984,13079681.045,19488
cum_land-based,1008870.984,13079681.045,19488
shipping,10256931.982,13079681.045,19488
cum_ocean,10256931.982,13079681.045,19488
dem_dest,655376.451,866554.685,195023
pel_hb,146567.283,866554.685,195023
pel_lb,765687.235,866554.685,195023
cum_all,845545.144,866554.685,195023
cum_climate,0,866554.685,195023
dem_dest,655376.451,866554.685,195023
pel_hb,146567.283,866554.685,195023
pel_lb,765687.235,866554.685,195023
cum_fishing,845545.144,866554.685,195023
cum_land-based,0,866554.685,195023
cum_ocean,0,866554.685,195023
art_fish,168953.94,809713.045,195100
cum_all,168953.94,809713.045,195100
cum_climate,0,809713.045,195100
art_fish,168953.94,809713.045,195100
cum_fishing,168953.94,809713.045,195100
cum_land-based,0,809713.045,195100
cum_ocean,0,809713.045,195100
art_fish,5752.976,5752.976,195320
nutrient,4814.231,5752.976,195320
organic,3443.228,5752.976,195320
cum_all,5752.976,5752.976,195320
cum_climate,0,5752.976,195320
art_fish,5752.976,5752.976,195320
cum_fishing,5752.976,5752.976,195320
nutrient,4814.231,5752.976,195320
organic,3443.228,5752.976,195320
cum_land-based,4814.231,5752.976,195320
cum_ocean,0,5752.976,195320
art_fish,920253.495,2425996.307,195409
cum_all,920253.495,2425996.307,195409
cum_climate,0,2425996.307,195409
art_fish,920253.495,2425996.307,195409
cum_fishing,920253.495,2425996.307,195409
cum_land-based,0,2425996.307,195409
cum_ocean,0,2425996.307,195409
cum_all,0,16947.178,195438
cum_climate,0,16947.178,195438
cum_fishing,0,16947.178,195438
cum_land-based,0,16947.178,195438
cum_ocean,0,16947.178,195438
cum_all,0,29818.021,195446
cum_climate,0,29818.021,195446
cum_fishing,0,29818.021,195446
cum_land-based,0,29818.021,195446
cum_ocean,0,29818.021,195446
dem_dest,2403797.399,4142270.275,195456
dem_nondest_hb,1091029.908,4142270.275,195456
dem_nondest_lb,315747.394,4142270.275,195456
cum_all,2503886.783,4142270.275,195456
cum_climate,0,4142270.275,195456
dem_dest,2403797.399,4142270.275,195456
dem_nondest_hb,1091029.908,4142270.275,195456
dem_nondest_lb,315747.394,4142270.275,195456
cum_fishing,2503886.783,4142270.275,195456
cum_land-based,0,4142270.275,195456
cum_ocean,0,4142270.275,195456
art_fish,4287774.811,9455531.411,195459
dem_dest,5409358.891,9455531.411,195459
dem_nondest_hb,3334450.437,9455531.411,195459
pel_hb,5967885.718,9455531.411,195459
pel_lb,7027999.929,9455531.411,195459
cum_all,7282312.385,9455531.411,195459
cum_climate,0,9455531.411,195459
art_fish,4287774.811,9455531.411,195459
dem_dest,5409358.891,9455531.411,195459
dem_nondest_hb,3334450.437,9455531.411,195459
pel_hb,5967885.718,9455531.411,195459
pel_lb,7027999.929,9455531.411,195459
cum_fishing,7282312.385,9455531.411,195459
cum_land-based,0,9455531.411,195459
cum_ocean,0,9455531.411,195459
art_fish,34148.471,738949.169,195475
dem_dest,81253.365,738949.169,195475
dem_nondest_hb,30661.581,738949.169,195475
dem_nondest_lb,528.317,738949.169,195475
cum_all,95332.787,738949.169,195475
cum_climate,0,738949.169,195475
art_fish,34148.471,738949.169,195475
dem_dest,81253.365,738949.169,195475
dem_nondest_hb,30661.581,738949.169,195475
dem_nondest_lb,528.317,738949.169,195475
cum_fishing,95332.787,738949.169,195475
cum_land-based,0,738949.169,195475
cum_ocean,0,738949.169,195475
cum_all,0,1055287.754,196016
cum_climate,0,1055287.754,196016
cum_fishing,0,1055287.754,196016
cum_land-based,0,1055287.754,196016
cum_ocean,0,1055287.754,196016
dem_dest,90.818,8088.922,196030
dem_nondest_hb,673.276,8088.922,196030
cum_all,673.276,8088.922,196030
cum_climate,0,8088.922,196030
dem_dest,90.818,8088.922,196030
dem_nondest_hb,673.276,8088.922,196030
cum_fishing,673.276,8088.922,196030
cum_land-based,0,8088.922,196030
cum_ocean,0,8088.922,196030
cum_all,0,4153.181,196038
cum_climate,0,4153.181,196038
cum_fishing,0,4153.181,196038
cum_land-based,0,4153.181,196038
cum_ocean,0,4153.181,196038
cum_all,0,47505.715,196056
cum_climate,0,47505.715,196056
cum_fishing,0,47505.715,196056
cum_land-based,0,47505.715,196056
cum_ocean,0,47505.715,196056
cum_all,0,1424.272,196066
cum_climate,0,1424.272,196066
cum_fishing,0,1424.272,196066
cum_land-based,0,1424.272,196066
cum_ocean,0,1424.272,196066
cum_all,0,7924.751,196069
cum_climate,0,7924.751,196069
cum_fishing,0,7924.751,196069
cum_land-based,0,7924.751,196069
cum_ocean,0,7924.751,196069
cum_all,0,11622.968,196072
cum_climate,0,11622.968,196072
cum_fishing,0,11622.968,196072
cum_land-based,0,11622.968,196072
cum_ocean,0,11622.968,196072
dem_dest,577.219,2245.128,196080
dem_nondest_hb,1400.694,2245.128,196080
cum_all,1977.913,2245.128,196080
cum_climate,0,2245.128,196080
dem_dest,577.219,2245.128,196080
dem_nondest_hb,1400.694,2245.128,196080
cum_fishing,1977.913,2245.128,196080
cum_land-based,0,2245.128,196080
cum_ocean,0,2245.128,196080
cum_all,0,2526.314,196082
cum_climate,0,2526.314,196082
cum_fishing,0,2526.314,196082
cum_land-based,0,2526.314,196082
cum_ocean,0,2526.314,196082
cum_all,0,2139.464,196084
cum_climate,0,2139.464,196084
cum_fishing,0,2139.464,196084
cum_land-based,0,2139.464,196084
cum_ocean,0,2139.464,196084
dem_dest,1672.275,1672.275,196087
dem_nondest_hb,1672.275,1672.275,196087
cum_all,1672.275,1672.275,196087
cum_climate,0,1672.275,196087
dem_dest,1672.275,1672.275,196087
dem_nondest_hb,1672.275,1672.275,196087
cum_fishing,1672.275,1672.275,196087
cum_land-based,0,1672.275,196087
cum_ocean,0,1672.275,196087
cum_all,0,7405.167,196674
cum_climate,0,7405.167,196674
cum_fishing,0,7405.167,196674
cum_land-based,0,7405.167,196674
cum_ocean,0,7405.167,196674
art_fish,620134.669,1189027.856,198582
dem_dest,574615.599,1189027.856,198582
dem_nondest_hb,345273.749,1189027.856,198582
pel_hb,634974.693,1189027.856,198582
pel_lb,1006988.254,1189027.856,198582
cum_all,1108216.357,1189027.856,198582
cum_climate,0,1189027.856,198582
art_fish,620134.669,1189027.856,198582
dem_dest,574615.599,1189027.856,198582
dem_nondest_hb,345273.749,1189027.856,198582
pel_hb,634974.693,1189027.856,198582
pel_lb,1006988.254,1189027.856,198582
cum_fishing,1108216.357,1189027.856,198582
cum_land-based,0,1189027.856,198582
cum_ocean,0,1189027.856,198582
art_fish,1988925.563,2323841.685,198920
dem_dest,2080401.201,2323841.685,198920
dem_nondest_hb,1476195.499,2323841.685,198920
direct_human,216705.912,2323841.685,198920
pel_hb,2120844.938,2323841.685,198920
pel_lb,2267240.19,2323841.685,198920
cum_all,2297534.132,2323841.685,198920
cum_climate,0,2323841.685,198920
art_fish,1988925.563,2323841.685,198920
dem_dest,2080401.201,2323841.685,198920
dem_nondest_hb,1476195.499,2323841.685,198920
pel_hb,2120844.938,2323841.685,198920
pel_lb,2267240.19,2323841.685,198920
cum_fishing,2295458.415,2323841.685,198920
direct_human,216705.912,2323841.685,198920
cum_land-based,216705.912,2323841.685,198920
cum_ocean,0,2323841.685,198920
cum_all,0,13580074.695,198921
cum_climate,0,13580074.695,198921
cum_fishing,0,13580074.695,198921
cum_land-based,0,13580074.695,198921
cum_ocean,0,13580074.695,198921
cum_all,0,767671.26,19950
cum_climate,0,767671.26,19950
cum_fishing,0,767671.26,19950
cum_land-based,0,767671.26,19950
cum_ocean,0,767671.26,19950
cum_all,0,535191.82,199932
cum_climate,0,535191.82,199932
cum_fishing,0,535191.82,199932
cum_land-based,0,535191.82,199932
cum_ocean,0,535191.82,199932
pel_hb,82964.063,109887.257,20047
cum_all,82964.063,109887.257,20047
cum_climate,0,109887.257,20047
pel_hb,82964.063,109887.257,20047
cum_fishing,82964.063,109887.257,20047
cum_land-based,0,109887.257,20047
cum_ocean,0,109887.257,20047
nutrient,12612.361,18079.784,201946
cum_all,12612.361,18079.784,201946
cum_climate,0,18079.784,201946
cum_fishing,0,18079.784,201946
nutrient,12612.361,18079.784,201946
cum_land-based,12612.361,18079.784,201946
cum_ocean,0,18079.784,201946
art_fish,148679.676,163262.964,20425
dem_dest,102798.208,163262.964,20425
dem_nondest_hb,14688.951,163262.964,20425
direct_human,20241.953,163262.964,20425
pel_hb,106863.19,163262.964,20425
shipping,138333.401,163262.964,20425
cum_all,161223.05,163262.964,20425
cum_climate,0,163262.964,20425
art_fish,148679.676,163262.964,20425
dem_dest,102798.208,163262.964,20425
dem_nondest_hb,14688.951,163262.964,20425
pel_hb,106863.19,163262.964,20425
cum_fishing,151341.345,163262.964,20425
direct_human,20241.953,163262.964,20425
cum_land-based,20241.953,163262.964,20425
shipping,138333.401,163262.964,20425
cum_ocean,138333.401,163262.964,20425
art_fish,7756.213,21456.645,2057
organic,88.198,21456.645,2057
sst,1734.276,21456.645,2057
cum_all,8792.762,21456.645,2057
sst,1734.276,21456.645,2057
cum_climate,1734.276,21456.645,2057
art_fish,7756.213,21456.645,2057
cum_fishing,7756.213,21456.645,2057
organic,88.198,21456.645,2057
cum_land-based,88.198,21456.645,2057
cum_ocean,0,21456.645,2057
art_fish,819265.536,5132326.196,21856
dem_dest,1472236.18,5132326.196,21856
pel_hb,1244455.703,5132326.196,21856
pel_lb,2765497.868,5132326.196,21856
cum_all,2906327.894,5132326.196,21856
cum_climate,0,5132326.196,21856
art_fish,819265.536,5132326.196,21856
dem_dest,1472236.18,5132326.196,21856
pel_hb,1244455.703,5132326.196,21856
pel_lb,2765497.868,5132326.196,21856
cum_fishing,2906327.894,5132326.196,21856
cum_land-based,0,5132326.196,21856
cum_ocean,0,5132326.196,21856
pel_hb,4178938.948,8424113.093,21857
pel_lb,5998039.94,8424113.093,21857
cum_all,6008697.966,8424113.093,21857
cum_climate,0,8424113.093,21857
pel_hb,4178938.948,8424113.093,21857
pel_lb,5998039.94,8424113.093,21857
cum_fishing,6008697.966,8424113.093,21857
cum_land-based,0,8424113.093,21857
cum_ocean,0,8424113.093,21857
pel_hb,120232.659,2227164.092,21858
cum_all,120232.659,2227164.092,21858
cum_climate,0,2227164.092,21858
pel_hb,120232.659,2227164.092,21858
cum_fishing,120232.659,2227164.092,21858
cum_land-based,0,2227164.092,21858
cum_ocean,0,2227164.092,21858
pel_hb,1923634.35,4538217.02,21859
pel_lb,3145356.715,4538217.02,21859
cum_all,3182944.048,4538217.02,21859
cum_climate,0,4538217.02,21859
pel_hb,1923634.35,4538217.02,21859
pel_lb,3145356.715,4538217.02,21859
cum_fishing,3182944.048,4538217.02,21859
cum_land-based,0,4538217.02,21859
cum_ocean,0,4538217.02,21859
pel_hb,1976175.229,3681598.182,21860
pel_lb,3077740.034,3681598.182,21860
cum_all,3138233.608,3681598.182,21860
cum_climate,0,3681598.182,21860
pel_hb,1976175.229,3681598.182,21860
pel_lb,3077740.034,3681598.182,21860
cum_fishing,3138233.608,3681598.182,21860
cum_land-based,0,3681598.182,21860
cum_ocean,0,3681598.182,21860
art_fish,422911.856,897012.798,22103
dem_dest,250963.539,897012.798,22103
dem_nondest_hb,159459.084,897012.798,22103
direct_human,122600.915,897012.798,22103
nutrient,200133.358,897012.798,22103
pel_hb,85531.42,897012.798,22103
shipping,708113.811,897012.798,22103
sst,761309.629,897012.798,22103
cum_all,895427.848,897012.798,22103
sst,761309.629,897012.798,22103
cum_climate,761309.629,897012.798,22103
art_fish,422911.856,897012.798,22103
dem_dest,250963.539,897012.798,22103
dem_nondest_hb,159459.084,897012.798,22103
pel_hb,85531.42,897012.798,22103
cum_fishing,542726.228,897012.798,22103
direct_human,122600.915,897012.798,22103
nutrient,200133.358,897012.798,22103
cum_land-based,243553.133,897012.798,22103
shipping,708113.811,897012.798,22103
cum_ocean,708113.811,897012.798,22103
art_fish,251319.826,269619.669,22104
dem_dest,166922.758,269619.669,22104
dem_nondest_hb,32697.129,269619.669,22104
direct_human,19589.635,269619.669,22104
nutrient,36414.557,269619.669,22104
organic,17829.161,269619.669,22104
pel_hb,172958.668,269619.669,22104
shipping,242677.263,269619.669,22104
cum_all,267262.765,269619.669,22104
cum_climate,0,269619.669,22104
art_fish,251319.826,269619.669,22104
dem_dest,166922.758,269619.669,22104
dem_nondest_hb,32697.129,269619.669,22104
pel_hb,172958.668,269619.669,22104
cum_fishing,255157.763,269619.669,22104
direct_human,19589.635,269619.669,22104
nutrient,36414.557,269619.669,22104
organic,17829.161,269619.669,22104
cum_land-based,44989.007,269619.669,22104
shipping,242677.263,269619.669,22104
cum_ocean,242677.263,269619.669,22104
art_fish,7089.923,27738.811,22680038
direct_human,2340.312,27738.811,22680038
organic,144.96,27738.811,22680038
cum_all,9240.74,27738.811,22680038
cum_climate,0,27738.811,22680038
art_fish,7089.923,27738.811,22680038
cum_fishing,7089.923,27738.811,22680038
direct_human,2340.312,27738.811,22680038
organic,144.96,27738.811,22680038
cum_land-based,2445.975,27738.811,22680038
cum_ocean,0,27738.811,22680038
dem_dest,1930430.86,4145524.88,22680405
dem_nondest_hb,1927781.417,4145524.88,22680405
direct_human,154741.783,4145524.88,22680405
nutrient,261772.637,4145524.88,22680405
organic,91796.121,4145524.88,22680405
pel_hb,2124622.62,4145524.88,22680405
cum_all,2842516.84,4145524.88,22680405
cum_climate,0,4145524.88,22680405
dem_dest,1930430.86,4145524.88,22680405
dem_nondest_hb,1927781.417,4145524.88,22680405
pel_hb,2124622.62,4145524.88,22680405
cum_fishing,2811866.611,4145524.88,22680405
direct_human,154741.783,4145524.88,22680405
nutrient,261772.637,4145524.88,22680405
organic,91796.121,4145524.88,22680405
cum_land-based,312367.914,4145524.88,22680405
cum_ocean,0,4145524.88,22680405
oa,346273.621,346273.621,22680412
organic,828.715,346273.621,22680412
shipping,214734.984,346273.621,22680412
sst,102496.063,346273.621,22680412
cum_all,346273.621,346273.621,22680412
oa,346273.621,346273.621,22680412
sst,102496.063,346273.621,22680412
cum_climate,346273.621,346273.621,22680412
cum_fishing,0,346273.621,22680412
organic,828.715,346273.621,22680412
cum_land-based,828.715,346273.621,22680412
shipping,214734.984,346273.621,22680412
cum_ocean,214734.984,346273.621,22680412
dem_nondest_hb,421620.318,1628296.572,22680415
organic,8351.77,1628296.572,22680415
pel_hb,663853.969,1628296.572,22680415
sst,1034755.009,1628296.572,22680415
cum_all,1276244.651,1628296.572,22680415
sst,1034755.009,1628296.572,22680415
cum_climate,1034755.009,1628296.572,22680415
dem_nondest_hb,421620.318,1628296.572,22680415
pel_hb,663853.969,1628296.572,22680415
cum_fishing,671694.888,1628296.572,22680415
organic,8351.77,1628296.572,22680415
cum_land-based,8351.77,1628296.572,22680415
cum_ocean,0,1628296.572,22680415
dem_nondest_hb,1069967.973,1961756.111,22680427
organic,78445.863,1961756.111,22680427
pel_hb,1208181.739,1961756.111,22680427
cum_all,1477948.114,1961756.111,22680427
cum_climate,0,1961756.111,22680427
dem_nondest_hb,1069967.973,1961756.111,22680427
pel_hb,1208181.739,1961756.111,22680427
cum_fishing,1472617.791,1961756.111,22680427
organic,78445.863,1961756.111,22680427
cum_land-based,78445.863,1961756.111,22680427
cum_ocean,0,1961756.111,22680427
dem_dest,6241.997,7121.36,22694286
direct_human,3940.981,7121.36,22694286
pel_hb,3124.491,7121.36,22694286
cum_all,6826.201,7121.36,22694286
cum_climate,0,7121.36,22694286
dem_dest,6241.997,7121.36,22694286
pel_hb,3124.491,7121.36,22694286
cum_fishing,6609.635,7121.36,22694286
direct_human,3940.981,7121.36,22694286
cum_land-based,3940.981,7121.36,22694286
cum_ocean,0,7121.36,22694286
direct_human,17131.434,319971.308,22694296
sst,209697.201,319971.308,22694296
cum_all,218641.035,319971.308,22694296
sst,209697.201,319971.308,22694296
cum_climate,209697.201,319971.308,22694296
cum_fishing,0,319971.308,22694296
direct_human,17131.434,319971.308,22694296
cum_land-based,17131.434,319971.308,22694296
cum_ocean,0,319971.308,22694296
art_fish,13756.319,16617.089,22694436
direct_human,16307.085,16617.089,22694436
nutrient,15914.122,16617.089,22694436
cum_all,16600.497,16617.089,22694436
cum_climate,0,16617.089,22694436
art_fish,13756.319,16617.089,22694436
cum_fishing,13756.319,16617.089,22694436
