iucn_sid,sens,stressor,code,score_num,category
39345,FALSE,dem_nondest_lb,NA,NA,fishing
39345,FALSE,pel_hb,NA,NA,fishing
39345,FALSE,pel_lb,NA,NA,fishing
39346,TRUE,art_fish,5.4.1,NA,fishing
39346,TRUE,art_fish,5.4.3,NA,fishing
39346,FALSE,dem_dest,NA,NA,fishing
39346,FALSE,dem_nondest_hb,NA,NA,fishing
39346,FALSE,dem_nondest_lb,NA,NA,fishing
39346,FALSE,pel_hb,NA,NA,fishing
39346,FALSE,pel_lb,NA,NA,fishing
39347,TRUE,art_fish,5.4.3,NA,fishing
39347,TRUE,dem_dest,5.4.2,3,fishing
39347,TRUE,dem_dest,5.4.4,3,fishing
39347,FALSE,dem_nondest_hb,NA,NA,fishing
39347,FALSE,dem_nondest_lb,NA,NA,fishing
39347,FALSE,pel_hb,5.4.2,NA,fishing
39347,FALSE,pel_hb,5.4.4,NA,fishing
39347,FALSE,pel_lb,5.4.2,NA,fishing
39347,FALSE,pel_lb,5.4.4,NA,fishing
39348,TRUE,art_fish,5.4.1,NA,fishing
39348,TRUE,art_fish,5.4.3,NA,fishing
39348,FALSE,dem_dest,NA,NA,fishing
39348,FALSE,dem_nondest_hb,NA,NA,fishing
39348,FALSE,dem_nondest_lb,NA,NA,fishing
39348,FALSE,pel_hb,NA,NA,fishing
39348,FALSE,pel_lb,NA,NA,fishing
39349,TRUE,art_fish,5.4.1,NA,fishing
39349,TRUE,dem_dest,5.4.4,3,fishing
39349,FALSE,dem_nondest_hb,NA,NA,fishing
39349,FALSE,dem_nondest_lb,NA,NA,fishing
39349,FALSE,pel_hb,5.4.4,NA,fishing
39349,FALSE,pel_lb,5.4.4,NA,fishing
39350,TRUE,art_fish,5.4.3,NA,fishing
39350,TRUE,dem_dest,5.4.4,3,fishing
39350,FALSE,dem_nondest_hb,NA,NA,fishing
39350,FALSE,dem_nondest_lb,NA,NA,fishing
39350,TRUE,pel_hb,5.4.4,3,fishing
39350,TRUE,pel_lb,5.4.4,3,fishing
39351,FALSE,art_fish,NA,NA,fishing
39351,FALSE,dem_dest,5.4.2,NA,fishing
39351,FALSE,dem_nondest_hb,5.4.2,NA,fishing
39351,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39351,FALSE,pel_hb,NA,NA,fishing
39351,FALSE,pel_lb,NA,NA,fishing
39352,TRUE,art_fish,5.4.1,NA,fishing
39352,TRUE,art_fish,5.4.3,NA,fishing
39352,TRUE,dem_dest,5.4.2,3,fishing
39352,TRUE,dem_dest,5.4.4,3,fishing
39352,FALSE,dem_nondest_hb,NA,NA,fishing
39352,FALSE,dem_nondest_lb,NA,NA,fishing
39352,TRUE,pel_hb,5.4.2,3,fishing
39352,TRUE,pel_hb,5.4.4,3,fishing
39352,TRUE,pel_lb,5.4.2,3,fishing
39352,TRUE,pel_lb,5.4.4,3,fishing
39353,TRUE,art_fish,5.4.3,NA,fishing
39353,FALSE,dem_dest,NA,NA,fishing
39353,FALSE,dem_nondest_hb,NA,NA,fishing
39353,FALSE,dem_nondest_lb,NA,NA,fishing
39353,FALSE,pel_hb,NA,NA,fishing
39353,FALSE,pel_lb,NA,NA,fishing
39354,FALSE,art_fish,NA,NA,fishing
39354,FALSE,dem_dest,5.4.2,NA,fishing
39354,FALSE,dem_dest,5.4.4,NA,fishing
39354,FALSE,dem_nondest_hb,5.4.2,NA,fishing
39354,FALSE,dem_nondest_hb,5.4.4,NA,fishing
39354,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39354,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39354,FALSE,pel_hb,5.4.2,NA,fishing
39354,FALSE,pel_hb,5.4.4,NA,fishing
39354,FALSE,pel_lb,5.4.2,NA,fishing
39354,FALSE,pel_lb,5.4.4,NA,fishing
39355,FALSE,art_fish,NA,NA,fishing
39355,TRUE,dem_dest,5.4.2,6,fishing
39355,TRUE,dem_nondest_hb,5.4.2,6,fishing
39355,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39355,FALSE,pel_hb,NA,NA,fishing
39355,FALSE,pel_lb,NA,NA,fishing
39356,TRUE,art_fish,5.4.1,NA,fishing
39356,TRUE,dem_dest,5.4.2,6,fishing
39356,TRUE,dem_dest,5.4.4,6,fishing
39356,TRUE,dem_nondest_hb,5.4.2,6,fishing
39356,TRUE,dem_nondest_hb,5.4.4,6,fishing
39356,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39356,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39356,FALSE,pel_hb,NA,NA,fishing
39356,FALSE,pel_lb,NA,NA,fishing
39357,FALSE,art_fish,5.4.3,NA,fishing
39357,FALSE,dem_dest,5.4.4,NA,fishing
39357,FALSE,dem_nondest_hb,5.4.4,NA,fishing
39357,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39357,FALSE,pel_hb,NA,NA,fishing
39357,FALSE,pel_lb,NA,NA,fishing
39358,TRUE,art_fish,5.4.3,NA,fishing
39358,TRUE,dem_dest,5.4.4,3,fishing
39358,TRUE,dem_nondest_hb,5.4.4,3,fishing
39358,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39358,FALSE,pel_hb,NA,NA,fishing
39358,FALSE,pel_lb,NA,NA,fishing
39359,FALSE,art_fish,NA,NA,fishing
39359,TRUE,dem_dest,5.4.2,3,fishing
39359,TRUE,dem_dest,5.4.4,3,fishing
39359,FALSE,dem_nondest_hb,NA,NA,fishing
39359,FALSE,dem_nondest_lb,NA,NA,fishing
39359,TRUE,pel_hb,5.4.2,3,fishing
39359,TRUE,pel_hb,5.4.4,3,fishing
39359,FALSE,pel_lb,5.4.2,NA,fishing
39359,FALSE,pel_lb,5.4.4,NA,fishing
39360,TRUE,art_fish,5.4.1,NA,fishing
39360,TRUE,art_fish,5.4.3,NA,fishing
39360,FALSE,dem_dest,5.4.4,NA,fishing
39360,FALSE,dem_nondest_hb,5.4.4,NA,fishing
39360,TRUE,dem_nondest_lb,5.4.4,3,fishing
39360,FALSE,pel_hb,NA,NA,fishing
39360,FALSE,pel_lb,NA,NA,fishing
39361,TRUE,art_fish,5.4.3,NA,fishing
39361,FALSE,dem_dest,NA,NA,fishing
39361,FALSE,dem_nondest_hb,NA,NA,fishing
39361,FALSE,dem_nondest_lb,NA,NA,fishing
39361,FALSE,pel_hb,NA,NA,fishing
39361,FALSE,pel_lb,NA,NA,fishing
39362,TRUE,art_fish,5.4.3,NA,fishing
39362,FALSE,dem_dest,5.4.4,NA,fishing
39362,TRUE,dem_nondest_hb,5.4.4,3,fishing
39362,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39362,FALSE,pel_hb,NA,NA,fishing
39362,FALSE,pel_lb,NA,NA,fishing
39363,FALSE,art_fish,5.4.1,NA,fishing
39363,FALSE,art_fish,5.4.3,NA,fishing
39363,FALSE,dem_dest,5.4.2,NA,fishing
39363,FALSE,dem_dest,5.4.4,NA,fishing
39363,FALSE,dem_nondest_hb,5.4.2,NA,fishing
39363,FALSE,dem_nondest_hb,5.4.4,NA,fishing
39363,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39363,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39363,FALSE,pel_hb,NA,NA,fishing
39363,FALSE,pel_lb,NA,NA,fishing
39365,TRUE,art_fish,5.4.3,NA,fishing
39365,FALSE,dem_dest,5.4.4,NA,fishing
39365,FALSE,dem_nondest_hb,5.4.4,NA,fishing
39365,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39365,FALSE,pel_hb,NA,NA,fishing
39365,FALSE,pel_lb,NA,NA,fishing
39366,FALSE,art_fish,NA,NA,fishing
39366,FALSE,dem_dest,5.4.4,NA,fishing
39366,TRUE,dem_nondest_hb,5.4.4,3,fishing
39366,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39366,FALSE,pel_hb,NA,NA,fishing
39366,FALSE,pel_lb,NA,NA,fishing
39367,TRUE,art_fish,5.4.3,NA,fishing
39367,FALSE,dem_dest,5.4.4,NA,fishing
39367,FALSE,dem_nondest_hb,5.4.4,NA,fishing
39367,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39367,FALSE,pel_hb,5.4.4,NA,fishing
39367,FALSE,pel_lb,5.4.4,NA,fishing
39368,FALSE,art_fish,5.4.3,NA,fishing
39368,TRUE,dem_dest,5.4.4,3,fishing
39368,FALSE,dem_nondest_hb,5.4.4,NA,fishing
39368,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39368,FALSE,pel_hb,5.4.4,NA,fishing
39368,FALSE,pel_lb,5.4.4,NA,fishing
39369,TRUE,art_fish,5.4.3,NA,fishing
39369,FALSE,dem_dest,5.4.4,NA,fishing
39369,FALSE,dem_nondest_hb,5.4.4,NA,fishing
39369,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39369,FALSE,pel_hb,5.4.4,NA,fishing
39369,FALSE,pel_lb,5.4.4,NA,fishing
39370,TRUE,art_fish,5.4.3,NA,fishing
39370,TRUE,dem_dest,5.4.4,8,fishing
39370,TRUE,dem_nondest_hb,5.4.4,8,fishing
39370,TRUE,dem_nondest_lb,5.4.4,8,fishing
39370,TRUE,pel_hb,5.4.4,8,fishing
39370,TRUE,pel_lb,5.4.4,8,fishing
39371,TRUE,art_fish,5.4.1,NA,fishing
39371,TRUE,art_fish,5.4.3,NA,fishing
39371,TRUE,dem_dest,5.4.2,7,fishing
39371,TRUE,dem_dest,5.4.4,5,fishing
39371,TRUE,dem_nondest_hb,5.4.2,7,fishing
39371,TRUE,dem_nondest_hb,5.4.4,5,fishing
39371,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39371,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39371,FALSE,pel_hb,NA,NA,fishing
39371,FALSE,pel_lb,NA,NA,fishing
39372,TRUE,art_fish,5.4.1,NA,fishing
39372,FALSE,art_fish,5.4.3,NA,fishing
39372,FALSE,dem_dest,5.4.2,NA,fishing
39372,FALSE,dem_dest,5.4.4,NA,fishing
39372,FALSE,dem_nondest_hb,5.4.2,NA,fishing
39372,TRUE,dem_nondest_hb,5.4.4,3,fishing
39372,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39372,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39372,FALSE,pel_hb,5.4.2,NA,fishing
39372,TRUE,pel_hb,5.4.4,3,fishing
39372,FALSE,pel_lb,5.4.2,NA,fishing
39372,FALSE,pel_lb,5.4.4,NA,fishing
39374,TRUE,art_fish,5.4.1,NA,fishing
39374,TRUE,art_fish,5.4.3,NA,fishing
39374,TRUE,dem_dest,5.4.2,6,fishing
39374,TRUE,dem_dest,5.4.4,6,fishing
39374,TRUE,dem_nondest_hb,5.4.2,6,fishing
39374,TRUE,dem_nondest_hb,5.4.4,6,fishing
39374,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39374,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39374,TRUE,pel_hb,5.4.2,6,fishing
39374,TRUE,pel_hb,5.4.4,6,fishing
39374,TRUE,pel_lb,5.4.2,6,fishing
39374,TRUE,pel_lb,5.4.4,6,fishing
39375,FALSE,art_fish,5.4.3,NA,fishing
39375,FALSE,dem_dest,NA,NA,fishing
39375,FALSE,dem_nondest_hb,NA,NA,fishing
39375,FALSE,dem_nondest_lb,NA,NA,fishing
39375,FALSE,pel_hb,NA,NA,fishing
39375,FALSE,pel_lb,NA,NA,fishing
39378,TRUE,art_fish,5.4.1,NA,fishing
39378,TRUE,art_fish,5.4.3,NA,fishing
39378,TRUE,dem_dest,5.4.2,6,fishing
39378,TRUE,dem_dest,5.4.4,6,fishing
39378,TRUE,dem_nondest_hb,5.4.2,6,fishing
39378,TRUE,dem_nondest_hb,5.4.4,6,fishing
39378,TRUE,dem_nondest_lb,5.4.2,6,fishing
39378,TRUE,dem_nondest_lb,5.4.4,6,fishing
39378,TRUE,pel_hb,5.4.2,6,fishing
39378,TRUE,pel_hb,5.4.4,6,fishing
39378,TRUE,pel_lb,5.4.2,6,fishing
39378,TRUE,pel_lb,5.4.4,6,fishing
39379,FALSE,art_fish,5.4.3,NA,fishing
39379,FALSE,dem_dest,5.4.4,NA,fishing
39379,TRUE,dem_nondest_hb,5.4.4,3,fishing
39379,TRUE,dem_nondest_lb,5.4.4,3,fishing
39379,FALSE,pel_hb,NA,NA,fishing
39379,FALSE,pel_lb,NA,NA,fishing
39380,FALSE,art_fish,5.4.1,NA,fishing
39380,TRUE,art_fish,5.4.3,NA,fishing
39380,FALSE,dem_dest,5.4.2,NA,fishing
39380,FALSE,dem_dest,5.4.4,NA,fishing
39380,FALSE,dem_nondest_hb,5.4.2,NA,fishing
39380,TRUE,dem_nondest_hb,5.4.4,3,fishing
39380,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39380,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39380,FALSE,pel_hb,5.4.2,NA,fishing
39380,TRUE,pel_hb,5.4.4,3,fishing
39380,FALSE,pel_lb,5.4.2,NA,fishing
39380,FALSE,pel_lb,5.4.4,NA,fishing
39381,TRUE,art_fish,5.4.1,NA,fishing
39381,TRUE,art_fish,5.4.3,NA,fishing
39381,TRUE,dem_dest,5.4.2,6,fishing
39381,TRUE,dem_dest,5.4.4,6,fishing
39381,FALSE,dem_nondest_hb,NA,NA,fishing
39381,FALSE,dem_nondest_lb,NA,NA,fishing
39381,TRUE,pel_hb,5.4.2,6,fishing
39381,TRUE,pel_hb,5.4.4,6,fishing
39381,TRUE,pel_lb,5.4.2,6,fishing
39381,TRUE,pel_lb,5.4.4,6,fishing
39382,FALSE,art_fish,5.4.1,NA,fishing
39382,FALSE,art_fish,5.4.3,NA,fishing
39382,TRUE,dem_dest,5.4.2,3,fishing
39382,TRUE,dem_dest,5.4.4,3,fishing
39382,TRUE,dem_nondest_hb,5.4.2,3,fishing
39382,TRUE,dem_nondest_hb,5.4.4,3,fishing
39382,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39382,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39382,FALSE,pel_hb,NA,NA,fishing
39382,FALSE,pel_lb,NA,NA,fishing
39383,TRUE,art_fish,5.4.3,NA,fishing
39383,TRUE,dem_dest,5.4.4,3,fishing
39383,TRUE,dem_nondest_hb,5.4.4,3,fishing
39383,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39383,TRUE,pel_hb,5.4.4,3,fishing
39383,FALSE,pel_lb,5.4.4,NA,fishing
39384,TRUE,art_fish,5.4.3,NA,fishing
39384,FALSE,dem_dest,NA,NA,fishing
39384,FALSE,dem_nondest_hb,NA,NA,fishing
39384,FALSE,dem_nondest_lb,NA,NA,fishing
39384,FALSE,pel_hb,NA,NA,fishing
39384,FALSE,pel_lb,NA,NA,fishing
39385,TRUE,art_fish,5.4.1,NA,fishing
39385,TRUE,art_fish,5.4.3,NA,fishing
39385,TRUE,dem_dest,5.4.2,6,fishing
39385,TRUE,dem_dest,5.4.4,6,fishing
39385,TRUE,dem_nondest_hb,5.4.2,6,fishing
39385,TRUE,dem_nondest_hb,5.4.4,6,fishing
39385,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39385,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39385,TRUE,pel_hb,5.4.2,6,fishing
39385,TRUE,pel_hb,5.4.4,6,fishing
39385,TRUE,pel_lb,5.4.2,6,fishing
39385,TRUE,pel_lb,5.4.4,6,fishing
39386,TRUE,art_fish,5.4.1,NA,fishing
39386,TRUE,art_fish,5.4.3,NA,fishing
39386,TRUE,dem_dest,5.4.2,6,fishing
39386,TRUE,dem_dest,5.4.4,6,fishing
39386,TRUE,dem_nondest_hb,5.4.2,6,fishing
39386,TRUE,dem_nondest_hb,5.4.4,6,fishing
39386,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39386,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39386,TRUE,pel_hb,5.4.2,6,fishing
39386,TRUE,pel_hb,5.4.4,6,fishing
39386,TRUE,pel_lb,5.4.2,6,fishing
39386,TRUE,pel_lb,5.4.4,6,fishing
39387,TRUE,art_fish,5.4.1,NA,fishing
39387,TRUE,art_fish,5.4.3,NA,fishing
39387,TRUE,dem_dest,5.4.4,3,fishing
39387,TRUE,dem_nondest_hb,5.4.4,3,fishing
39387,TRUE,dem_nondest_lb,5.4.4,3,fishing
39387,FALSE,pel_hb,NA,NA,fishing
39387,FALSE,pel_lb,NA,NA,fishing
39388,TRUE,art_fish,5.4.1,NA,fishing
39388,TRUE,art_fish,5.4.3,NA,fishing
39388,TRUE,dem_dest,5.4.2,6,fishing
39388,TRUE,dem_dest,5.4.4,6,fishing
39388,TRUE,dem_nondest_hb,5.4.2,6,fishing
39388,TRUE,dem_nondest_hb,5.4.4,6,fishing
39388,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39388,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39388,TRUE,pel_hb,5.4.2,6,fishing
39388,TRUE,pel_hb,5.4.4,6,fishing
39388,TRUE,pel_lb,5.4.2,6,fishing
39388,TRUE,pel_lb,5.4.4,6,fishing
39389,FALSE,art_fish,5.4.1,NA,fishing
39389,TRUE,art_fish,5.4.3,NA,fishing
39389,FALSE,dem_dest,5.4.2,NA,fishing
39389,TRUE,dem_dest,5.4.4,7,fishing
39389,FALSE,dem_nondest_hb,5.4.2,NA,fishing
39389,TRUE,dem_nondest_hb,5.4.4,7,fishing
39389,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39389,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39389,FALSE,pel_hb,5.4.2,NA,fishing
39389,TRUE,pel_hb,5.4.4,7,fishing
39389,FALSE,pel_lb,5.4.2,NA,fishing
39389,FALSE,pel_lb,5.4.4,NA,fishing
39390,TRUE,art_fish,5.4.1,NA,fishing
39390,TRUE,art_fish,5.4.3,NA,fishing
39390,TRUE,dem_dest,5.4.2,8,fishing
39390,TRUE,dem_dest,5.4.4,8,fishing
39390,TRUE,dem_nondest_hb,5.4.2,8,fishing
39390,TRUE,dem_nondest_hb,5.4.4,8,fishing
39390,TRUE,dem_nondest_lb,5.4.2,8,fishing
39390,TRUE,dem_nondest_lb,5.4.4,8,fishing
39390,FALSE,pel_hb,NA,NA,fishing
39390,FALSE,pel_lb,NA,NA,fishing
39393,TRUE,art_fish,5.4.1,NA,fishing
39393,TRUE,art_fish,5.4.3,NA,fishing
39393,TRUE,dem_dest,5.4.2,8,fishing
39393,TRUE,dem_dest,5.4.4,8,fishing
39393,TRUE,dem_nondest_hb,5.4.2,8,fishing
39393,TRUE,dem_nondest_hb,5.4.4,8,fishing
39393,TRUE,dem_nondest_lb,5.4.2,8,fishing
39393,TRUE,dem_nondest_lb,5.4.4,8,fishing
39393,FALSE,pel_hb,NA,NA,fishing
39393,FALSE,pel_lb,NA,NA,fishing
39394,TRUE,art_fish,5.4.1,NA,fishing
39394,TRUE,art_fish,5.4.3,NA,fishing
39394,TRUE,dem_dest,5.4.2,8,fishing
39394,TRUE,dem_dest,5.4.4,8,fishing
39394,TRUE,dem_nondest_hb,5.4.2,8,fishing
39394,TRUE,dem_nondest_hb,5.4.4,8,fishing
39394,TRUE,dem_nondest_lb,5.4.2,8,fishing
39394,TRUE,dem_nondest_lb,5.4.4,8,fishing
39394,FALSE,pel_hb,NA,NA,fishing
39394,FALSE,pel_lb,NA,NA,fishing
39396,TRUE,art_fish,5.4.1,NA,fishing
39396,FALSE,art_fish,5.4.3,NA,fishing
39396,FALSE,dem_dest,NA,NA,fishing
39396,FALSE,dem_nondest_hb,NA,NA,fishing
39396,FALSE,dem_nondest_lb,NA,NA,fishing
39396,FALSE,pel_hb,NA,NA,fishing
39396,FALSE,pel_lb,NA,NA,fishing
39397,TRUE,art_fish,5.4.3,NA,fishing
39397,FALSE,dem_dest,5.4.2,NA,fishing
39397,TRUE,dem_dest,5.4.4,3,fishing
39397,FALSE,dem_nondest_hb,NA,NA,fishing
39397,FALSE,dem_nondest_lb,NA,NA,fishing
39397,FALSE,pel_hb,5.4.2,NA,fishing
39397,TRUE,pel_hb,5.4.4,3,fishing
39397,FALSE,pel_lb,5.4.2,NA,fishing
39397,FALSE,pel_lb,5.4.4,NA,fishing
39399,TRUE,art_fish,5.4.3,NA,fishing
39399,TRUE,dem_dest,5.4.4,3,fishing
39399,TRUE,dem_nondest_hb,5.4.4,3,fishing
39399,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39399,FALSE,pel_hb,NA,NA,fishing
39399,FALSE,pel_lb,NA,NA,fishing
39400,FALSE,art_fish,NA,NA,fishing
39400,TRUE,dem_dest,5.4.4,3,fishing
39400,TRUE,dem_nondest_hb,5.4.4,3,fishing
39400,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39400,FALSE,pel_hb,NA,NA,fishing
39400,FALSE,pel_lb,NA,NA,fishing
39412,TRUE,art_fish,5.4.1,NA,fishing
39412,TRUE,art_fish,5.4.3,NA,fishing
39412,FALSE,dem_dest,5.4.4,NA,fishing
39412,TRUE,dem_nondest_hb,5.4.4,3,fishing
39412,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39412,FALSE,pel_hb,NA,NA,fishing
39412,FALSE,pel_lb,NA,NA,fishing
39413,FALSE,art_fish,5.4.1,NA,fishing
39413,FALSE,art_fish,5.4.3,NA,fishing
39413,FALSE,dem_dest,5.4.2,NA,fishing
39413,FALSE,dem_dest,5.4.4,NA,fishing
39413,FALSE,dem_nondest_hb,5.4.2,NA,fishing
39413,FALSE,dem_nondest_hb,5.4.4,NA,fishing
39413,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39413,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39413,FALSE,pel_hb,NA,NA,fishing
39413,FALSE,pel_lb,NA,NA,fishing
39415,FALSE,art_fish,5.4.1,NA,fishing
39415,FALSE,art_fish,5.4.3,NA,fishing
39415,FALSE,dem_dest,5.4.4,NA,fishing
39415,FALSE,dem_nondest_hb,5.4.4,NA,fishing
39415,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39415,FALSE,pel_hb,5.4.4,NA,fishing
39415,FALSE,pel_lb,5.4.4,NA,fishing
39416,FALSE,art_fish,5.4.3,NA,fishing
39416,FALSE,dem_dest,5.4.4,NA,fishing
39416,FALSE,dem_nondest_hb,5.4.4,NA,fishing
39416,FALSE,dem_nondest_lb,5.4.4,NA,fishing
39416,FALSE,pel_hb,5.4.4,NA,fishing
39416,FALSE,pel_lb,5.4.4,NA,fishing
39427,TRUE,art_fish,5.4.3,NA,fishing
39427,FALSE,dem_dest,NA,NA,fishing
39427,FALSE,dem_nondest_hb,NA,NA,fishing
39427,FALSE,dem_nondest_lb,NA,NA,fishing
39427,FALSE,pel_hb,NA,NA,fishing
39427,FALSE,pel_lb,NA,NA,fishing
39465,FALSE,art_fish,NA,NA,fishing
39465,TRUE,dem_dest,5.4.4,3,fishing
39465,FALSE,dem_nondest_hb,NA,NA,fishing
39465,FALSE,dem_nondest_lb,NA,NA,fishing
39465,TRUE,pel_hb,5.4.4,3,fishing
39465,FALSE,pel_lb,5.4.4,NA,fishing
39543,FALSE,art_fish,5.4.1,NA,fishing
39543,FALSE,dem_dest,5.4.2,NA,fishing
39543,FALSE,dem_nondest_hb,NA,NA,fishing
39543,FALSE,dem_nondest_lb,NA,NA,fishing
39543,FALSE,pel_hb,5.4.2,NA,fishing
39543,FALSE,pel_lb,5.4.2,NA,fishing
39771,FALSE,art_fish,NA,NA,fishing
39771,TRUE,dem_dest,5.4.4,3,fishing
39771,FALSE,dem_nondest_hb,NA,NA,fishing
39771,FALSE,dem_nondest_lb,NA,NA,fishing
39771,TRUE,pel_hb,5.4.4,3,fishing
39771,FALSE,pel_lb,5.4.4,NA,fishing
39773,TRUE,art_fish,5.4.1,NA,fishing
39773,TRUE,art_fish,5.4.3,NA,fishing
39773,TRUE,dem_dest,5.4.2,5,fishing
39773,TRUE,dem_nondest_hb,5.4.2,5,fishing
39773,TRUE,dem_nondest_lb,5.4.2,5,fishing
39773,FALSE,pel_hb,NA,NA,fishing
39773,FALSE,pel_lb,NA,NA,fishing
39774,TRUE,art_fish,5.4.1,NA,fishing
39774,FALSE,dem_dest,5.4.2,NA,fishing
39774,FALSE,dem_nondest_hb,5.4.2,NA,fishing
39774,FALSE,dem_nondest_lb,5.4.2,NA,fishing
39774,FALSE,pel_hb,NA,NA,fishing
39774,FALSE,pel_lb,NA,NA,fishing
40635,TRUE,art_fish,5.4.3,NA,fishing
40635,FALSE,dem_dest,NA,NA,fishing
40635,FALSE,dem_nondest_hb,NA,NA,fishing
40635,FALSE,dem_nondest_lb,NA,NA,fishing
40635,FALSE,pel_hb,NA,NA,fishing
40635,FALSE,pel_lb,NA,NA,fishing
40715,FALSE,art_fish,NA,NA,fishing
40715,FALSE,dem_dest,5.4.2,NA,fishing
40715,FALSE,dem_dest,5.4.4,NA,fishing
40715,FALSE,dem_nondest_hb,5.4.2,NA,fishing
40715,FALSE,dem_nondest_hb,5.4.4,NA,fishing
40715,FALSE,dem_nondest_lb,5.4.2,NA,fishing
40715,FALSE,dem_nondest_lb,5.4.4,NA,fishing
40715,FALSE,pel_hb,NA,NA,fishing
40715,FALSE,pel_lb,NA,NA,fishing
40773,FALSE,art_fish,5.4.1,NA,fishing
40773,FALSE,dem_dest,NA,NA,fishing
40773,FALSE,dem_nondest_hb,NA,NA,fishing
40773,FALSE,dem_nondest_lb,NA,NA,fishing
40773,FALSE,pel_hb,NA,NA,fishing
40773,FALSE,pel_lb,NA,NA,fishing
40797,TRUE,art_fish,5.4.3,NA,fishing
40797,FALSE,dem_dest,5.4.4,NA,fishing
40797,FALSE,dem_nondest_hb,NA,NA,fishing
40797,FALSE,dem_nondest_lb,NA,NA,fishing
40797,TRUE,pel_hb,5.4.4,3,fishing
40797,FALSE,pel_lb,5.4.4,NA,fishing
40802,TRUE,art_fish,5.4.1,NA,fishing
40802,FALSE,art_fish,5.4.3,NA,fishing
40802,FALSE,dem_dest,5.4.2,NA,fishing
40802,FALSE,dem_dest,5.4.4,NA,fishing
40802,FALSE,dem_nondest_hb,5.4.2,NA,fishing
40802,FALSE,dem_nondest_hb,5.4.4,NA,fishing
40802,FALSE,dem_nondest_lb,5.4.2,NA,fishing
40802,FALSE,dem_nondest_lb,5.4.4,NA,fishing
40802,FALSE,pel_hb,NA,NA,fishing
40802,FALSE,pel_lb,NA,NA,fishing
41005,FALSE,art_fish,5.4.1,NA,fishing
41005,FALSE,art_fish,5.4.3,NA,fishing
41005,FALSE,dem_dest,5.4.4,NA,fishing
41005,FALSE,dem_nondest_hb,5.4.4,NA,fishing
41005,FALSE,dem_nondest_lb,5.4.4,NA,fishing
41005,FALSE,pel_hb,5.4.4,NA,fishing
41005,FALSE,pel_lb,5.4.4,NA,fishing
41006,FALSE,art_fish,5.4.3,NA,fishing
41006,FALSE,dem_dest,5.4.4,NA,fishing
41006,FALSE,dem_nondest_hb,5.4.4,NA,fishing
41006,FALSE,dem_nondest_lb,5.4.4,NA,fishing
41006,FALSE,pel_hb,NA,NA,fishing
41006,FALSE,pel_lb,NA,NA,fishing
41007,FALSE,art_fish,5.4.1,NA,fishing
41007,FALSE,dem_dest,5.4.4,NA,fishing
41007,FALSE,dem_nondest_hb,5.4.4,NA,fishing
41007,FALSE,dem_nondest_lb,5.4.4,NA,fishing
41007,FALSE,pel_hb,NA,NA,fishing
41007,FALSE,pel_lb,NA,NA,fishing
41008,TRUE,art_fish,5.4.1,NA,fishing
41008,TRUE,art_fish,5.4.3,NA,fishing
41008,FALSE,dem_dest,5.4.2,NA,fishing
41008,FALSE,dem_dest,5.4.4,NA,fishing
41008,FALSE,dem_nondest_hb,5.4.2,NA,fishing
41008,FALSE,dem_nondest_hb,5.4.4,NA,fishing
