iucn_sid,sciname,assess_gp
22685200,Neophema petrophila,birds
22685209,Neophema pulchella,birds
22685214,Neophema splendida,birds
22695180,Neophron percnopterus,birds
22701155,Neopipo cinnamomea,birds
22685191,Neopsephotus bourkii,birds
22684717,Neopsittacus musschenbroekii,birds
22684720,Neopsittacus pullicauda,birds
22716832,Neosuthora davidiana,birds
22722126,Neothraupis fasciata,birds
22691905,Neotis denhami,birds
22691920,Neotis heuglinii,birds
22691910,Neotis ludwigii,birds
22691914,Neotis nuba,birds
22700069,Neoxolmis rufiventris,birds
22699688,Nephelomyias lintoni,birds
22699696,Nephelomyias ochraceiventris,birds
22699680,Nephelomyias pulcher,birds
22723033,Nephelornis oneilli,birds
22689539,Nesasio solomonensis,birds
22714587,Nesillas aldabrana,birds
22714611,Nesillas brevicaudata,birds
22724542,Nesillas lantzii,birds
22714620,Nesillas mariae,birds
103778700,Nesillas typica,birds
22719318,Nesocharis ansorgei,birds
22719323,Nesocharis capistrata,birds
22719312,Nesocharis shelleyi,birds
22680795,Nesoctites micromegas,birds
62257034,Nesoenas cicur,birds
22728712,Nesoenas duboisi,birds
22690392,Nesoenas mayeri,birds
22690364,Nesoenas picturatus,birds
22728722,Nesoenas rodericanus,birds
22698471,Nesofregetta fuliginosa,birds
133484158,Nesophlox evelynae,birds
133484007,Nesophlox lyrura,birds
22724163,Nesopsar nigerrimus,birds
22704073,Nesoptilotis flavicollis,birds
22704070,Nesoptilotis leucotis,birds
22722159,Nesospingus speculiferus,birds
22735943,Nesospiza acunhae,birds
22735345,Nesospiza questi,birds
22735949,Nesospiza wilkinsi,birds
22699191,Nesotriccus ridgwayi,birds
22684840,Nestor meridionalis,birds
22684831,Nestor notabilis,birds
22684834,Nestor productus,birds
22680354,Netta erythrophthalma,birds
22680351,Netta peposaca,birds
22680095,Nettapus auritus,birds
22680090,Nettapus coromandelianus,birds
22680086,Nettapus pulchellus,birds
22680348,Netta rufina,birds
22715082,Newtonia amphichroa,birds
22715090,Newtonia archboldi,birds
22715086,Newtonia brunneicauda,birds
22715094,Newtonia fanovanae,birds
22713095,Nicator chloris,birds
22713100,Nicator gularis,birds
22713105,Nicator vireo,birds
22719288,Nigrita bicolor,birds
22719298,Nigrita canicapillus,birds
22719278,Nigrita fusconotus,birds
22719293,Nigrita luteifrons,birds
22707451,Nilaus afer,birds
22709470,Niltava davidi,birds
22709464,Niltava grandis,birds
22709467,Niltava macgrigoriae,birds
103757396,Niltava oatesi,birds
22709476,Niltava sumatrana,birds
22709473,Niltava sundara,birds
103756772,Niltava vivida,birds
22689420,Ninox affinis,birds
62023787,Ninox boobook,birds
22732909,Ninox burhani,birds
22689394,Ninox connivens,birds
22727916,Ninox forbesi,birds
45449328,Ninox granti,birds
22727909,Ninox hantu,birds
22727900,Ninox hypogramma,birds
22728610,Ninox ios,birds
45449325,Ninox jacquinoti,birds
22725653,Ninox japonica,birds
62023823,Ninox leucopsis,birds
22725512,Ninox leventisi,birds
45449331,Ninox malaitae,birds
22689465,Ninox meeki,birds
22726334,Ninox mindorensis,birds
22689452,Ninox natalis,birds
62023843,Ninox novaeseelandiae,birds
22726328,Ninox obscura,birds
22689439,Ninox ochracea,birds
22689480,Ninox odiosa,birds
22725483,Ninox philippensis,birds
22689470,Ninox punctulata,birds
22726321,Ninox randi,birds
22725499,Ninox reyi,birds
45449334,Ninox roseoaxillaris,birds
22689398,Ninox rudolfi,birds
22689385,Ninox rufa,birds
22725505,Ninox rumseyi,birds
22725643,Ninox scutulata,birds
22728252,Ninox spilocephala,birds
22725493,Ninox spilonotus,birds
22727893,Ninox squamipila,birds
22689389,Ninox strenua,birds
22730062,Ninox sumbaensis,birds
22689460,Ninox theomacha,birds
22689475,Ninox variegata,birds
22697548,Nipponia nippon,birds
22696159,Nisaetus alboniger,birds
22696165,Nisaetus bartelsi,birds
22732090,Nisaetus cirrhatus,birds
22732096,Nisaetus floris,birds
22696172,Nisaetus lanceolatus,birds
22696186,Nisaetus nanus,birds
22696153,Nisaetus nipalensis,birds
45015567,Nisaetus philippensis,birds
22734083,Nisaetus pinskeri,birds
22735824,Nok hualon,birds
22679789,Nomonyx dominicus,birds
22682319,Nonnula amaurocephala,birds
22682307,Nonnula brunnea,birds
22682310,Nonnula frontalis,birds
22682301,Nonnula rubecula,birds
22682315,Nonnula ruficapilla,birds
22682304,Nonnula sclateri,birds
22685135,Northiella haematogaster,birds
22733880,Notharchus hyperrhynchus,birds
22733874,Notharchus macrorhynchos,birds
22682243,Notharchus ordii,birds
22682240,Notharchus pectoralis,birds
61998257,Notharchus subtectus,birds
22733165,Notharchus swainsoni,birds
61998234,Notharchus tectus,birds
22678154,Nothocercus bonapartei,birds
22678157,Nothocercus julius,birds
22678160,Nothocercus nigrocapillus,birds
22678461,Nothocrax urumutum,birds
22678262,Nothoprocta cinerascens,birds
22678268,Nothoprocta curvirostris,birds
22678254,Nothoprocta ornata,birds
22678259,Nothoprocta pentlandii,birds
22678265,Nothoprocta perdicaria,birds
22678246,Nothoprocta taczanowskii,birds
22678283,Nothura boraquira,birds
22678271,Nothura darwinii,birds
154589710,Nothura maculosa,birds
22678280,Nothura minor,birds
22704154,Notiomystis cincta,birds
22710661,Notopholia corusca,birds
103727252,Nucifraga caryocatactes,birds
22705909,Nucifraga columbiana,birds
103727443,Nucifraga hemispila,birds
103727455,Nucifraga multipunctata,birds
22693195,Numenius americanus,birds
22693190,Numenius arquata,birds
22693170,Numenius borealis,birds
22693199,Numenius madagascariensis,birds
22693165,Numenius minutus,birds
22693178,Numenius phaeopus,birds
22693182,Numenius tahitiensis,birds
22693185,Numenius tenuirostris,birds
22679555,Numida meleagris,birds
62286255,Nyctanassa carcinocatactes,birds
22697203,Nyctanassa violacea,birds
22689639,Nyctibius aethereus,birds
22689636,Nyctibius grandis,birds
22689646,Nyctibius griseus,birds
22689642,Nyctibius jamaicensis,birds
22689653,Nyctibius leucopterus,birds
22689650,Nyctibius maculosus,birds
22697219,Nycticorax caledonicus,birds
22728781,Nycticorax duboisi,birds
22728777,Nycticorax mauritianus,birds
22728787,Nycticorax megacephalus,birds
22697211,Nycticorax nycticorax,birds
22693520,Nycticryphes semicollaris,birds
22689731,Nyctidromus albicollis,birds
22689855,Nyctidromus anthonyi,birds
22689755,Nyctiphrynus mcleodii,birds
22689773,Nyctiphrynus ocellatus,birds
22724499,Nyctiphrynus rosenbergi,birds
22689767,Nyctiphrynus yucatanicus,birds
22689868,Nyctipolus hirundinaceus,birds
22689862,Nyctipolus nigrescens,birds
22689720,Nyctiprogne leucopyga,birds
22689704,Nyctiprogne vielliardi,birds
22683661,Nyctyornis amictus,birds
22683664,Nyctyornis athertoni,birds
22684828,Nymphicus hollandicus,birds
22682255,Nystactes noanamae,birds
22682252,Nystactes tamatia,birds
22682264,Nystalus chacuru,birds
22682270,Nystalus maculatus,birds
22682261,Nystalus radiatus,birds
22682267,Nystalus striolatus,birds
22698442,Oceanites gracilis,birds
22698436,Oceanites oceanicus,birds
45354823,Oceanites pincoyae,birds
22702046,Ochetorhynchus andaecola,birds
22702120,Ochetorhynchus melanurus,birds
22702667,Ochetorhynchus phoenicurus,birds
22702034,Ochetorhynchus ruficaudus,birds
103682781,Ochthoeca cinnamomeiventris,birds
103682812,Ochthoeca fumicolor,birds
22699943,Ochthoeca leucophrys,birds
103682791,Ochthoeca nigrita,birds
22699938,Ochthoeca oenanthoides,birds
22699947,Ochthoeca piurae,birds
22699930,Ochthoeca rufipectoralis,birds
22699951,Ochthoeca salvini,birds
103682880,Ochthoeca superciliosa,birds
103682795,Ochthoeca thoracica,birds
22699970,Ochthornis littoralis,birds
22687968,Ocreatus underwoodii,birds
22682429,Ocyceros birostris,birds
22682425,Ocyceros gingalensis,birds
22682421,Ocyceros griseus,birds
22690676,Ocyphaps lophotes,birds
22679650,Odontophorus atrifrons,birds
22679693,Odontophorus balliviani,birds
22679635,Odontophorus capueira,birds
22679683,Odontophorus columbianus,birds
22679673,Odontophorus dialeucos,birds
22679645,Odontophorus erythrops,birds
22679630,Odontophorus gujanensis,birds
22679703,Odontophorus guttatus,birds
22679655,Odontophorus hyperythrus,birds
22679688,Odontophorus leucolaemus,birds
22679663,Odontophorus melanonotus,birds
22679640,Odontophorus melanotis,birds
22679668,Odontophorus speciosus,birds
22679698,Odontophorus stellatus,birds
22679678,Odontophorus strophium,birds
22711325,Odontorchilus branickii,birds
22711329,Odontorchilus cinereus,birds
22719778,Odontospiza griseicapilla,birds
22718159,Oedistoma iliolophus,birds
22718162,Oedistoma pygmaeum,birds
22690645,Oena capensis,birds
22710426,Oenanthe albifrons,birds
22710248,Oenanthe albonigra,birds
103774053,Oenanthe bottae,birds
22734803,Oenanthe chrysopygia,birds
22710312,Oenanthe cypriaca,birds
22710325,Oenanthe deserti,birds
22710380,Oenanthe dubia,birds
22710367,Oenanthe familiaris,birds
22710292,Oenanthe finschii,birds
103774137,Oenanthe frenata,birds
22710376,Oenanthe fusca,birds
22710348,Oenanthe heuglinii,birds
22710302,Oenanthe hispanica,birds
22710333,Oenanthe isabellina,birds
22710238,Oenanthe leucopyga,birds
22710259,Oenanthe leucura,birds
106000073,Oenanthe lugens,birds
22710385,Oenanthe melanura,birds
22710299,Oenanthe moesta,birds
22710244,Oenanthe monacha,birds
103773898,Oenanthe oenanthe,birds
22710268,Oenanthe phillipsi,birds
22710295,Oenanthe picata,birds
22710329,Oenanthe pileata,birds
22710308,Oenanthe pleschanka,birds
22710371,Oenanthe scotocerca,birds
103773966,Oenanthe seebohmi,birds
22735267,Oenanthe xanthoprymna,birds
22685760,Ognorhynchus icterotis,birds
22699584,Oncostoma cinereigulare,birds
22699587,Oncostoma olivaceum,birds
22701879,Oneillornis lunulatus,birds
22701887,Oneillornis salvini,birds
22710634,Onychognathus albirostris,birds
22710614,Onychognathus blythii,birds
22710619,Onychognathus frater,birds
22710624,Onychognathus fulgidus,birds
103871400,Onychognathus morio,birds
22710600,Onychognathus nabouroup,birds
103871484,Onychognathus neumanni,birds
22710638,Onychognathus salvadorii,birds
22710629,Onychognathus tenuirostris,birds
22710604,Onychognathus tristramii,birds
22710595,Onychognathus walleri,birds
22694716,Onychoprion aleuticus,birds
22694730,Onychoprion anaethetus,birds
22694740,Onychoprion fuscatus,birds
22694722,Onychoprion lunatus,birds
22699647,Onychorhynchus coronatus,birds
22729313,Onychorhynchus mexicanus,birds
22699653,Onychorhynchus occidentalis,birds
22699659,Onychorhynchus swainsoni,birds
22718330,Onychostruthus taczanowskii,birds
22679141,Ophrysia superciliosa,birds
22684428,Opisthocomus hoazin,birds
22688046,Opisthoprora euryptera,birds
22721818,Oporornis agilis,birds
22722117,Orchesticus abeillei,birds
22718165,Oreocharis arfaki,birds
22709763,Oreocossypha isabellae,birds
22705408,Oreoica gutturalis,birds
22713703,Oreolais pulcher,birds
22713708,Oreolais ruwenzorii,birds
22720809,Oreomystis bairdi,birds
22727930,Oreonympha albolimbata,birds
22727923,Oreonympha nobilis,birds
22678453,Oreophasis derbianus,birds
22713663,Oreophilais robertsi,birds
22693921,Oreopholus ruficollis,birds
22724280,Oreopsar bolivianus,birds
22684714,Oreopsittacus arfaki,birds
22704122,Oreornis chrysogenys,birds
22679591,Oreortyx pictus,birds
22711096,Oreoscoptes montanus,birds
22704520,Oreoscopus gutturalis,birds
22719663,Oreostruthus fuliginosus,birds
22721651,Oreothlypis gutturalis,birds
22721645,Oreothlypis superciliosa,birds
22723024,Oreothraupis arremonops,birds
22687774,Oreotrochilus adela,birds
22687762,Oreotrochilus chimborazo,birds
60946163,Oreotrochilus estella,birds
22687768,Oreotrochilus leucopleurus,birds
22687771,Oreotrochilus melanogaster,birds
60946473,Oreotrochilus stolzmanni,birds
22704516,Origma solitaria,birds
22708054,Oriolia bernieri,birds
22706375,Oriolus albiloris,birds
22706389,Oriolus auratus,birds
103691647,Oriolus bouroensis,birds
22706410,Oriolus brachyrynchus,birds
22706394,Oriolus chinensis,birds
22706400,Oriolus chlorocephalus,birds
103692733,Oriolus consanguineus,birds
22706404,Oriolus crassirostris,birds
103692619,Oriolus cruentus,birds
103691651,Oriolus decipiens,birds
103691629,Oriolus finschi,birds
22706365,Oriolus flavocinctus,birds
22706353,Oriolus forsteni,birds
22706440,Oriolus hosii,birds
22706378,Oriolus isabellae,birds
103692955,Oriolus kundoo,birds
22706421,Oriolus larvatus,birds
103691625,Oriolus melanotis,birds
22706449,Oriolus mellianus,birds
22706415,Oriolus monacha,birds
22706433,Oriolus nigripennis,birds
103692938,Oriolus oriolus,birds
22706427,Oriolus percivali,birds
22706356,Oriolus phaeochromus,birds
22706362,Oriolus sagittatus,birds
22706372,Oriolus steerii,birds
22706359,Oriolus szalayi,birds
22706397,Oriolus tenuirostris,birds
22706446,Oriolus traillii,birds
22706369,Oriolus xanthonotus,birds
22706437,Oriolus xanthornus,birds
22721301,Oriturus superciliosus,birds
22699166,Ornithion brunneicapillus,birds
22699160,Ornithion inerme,birds
22699163,Ornithion semiflavum,birds
22705586,Ornorectes cristatus,birds
22712419,Orochelidon andecola,birds
22712131,Orochelidon flavipes,birds
22712119,Orochelidon murina,birds
22731569,Ortalis araucuan,birds
22678328,Ortalis canicollis,birds
22678308,Ortalis cinereiceps,birds
22728519,Ortalis columbiana,birds
22678318,Ortalis erythroptera,birds
22678312,Ortalis garrula,birds
155238855,Ortalis guttata,birds
22678331,Ortalis leucogastra,birds
22678342,Ortalis motmot,birds
22678325,Ortalis poliocephala,birds
22678315,Ortalis ruficauda,birds
155246763,Ortalis squamata,birds
22678348,Ortalis superciliaris,birds
22678305,Ortalis vetula,birds
22678322,Ortalis wagleri,birds
22722340,Orthogonys chloricterus,birds
22732582,Orthonyx novaeguineae,birds
22704977,Orthonyx spaldingii,birds
22734309,Orthonyx temminckii,birds
22685585,Orthopsittaca manilatus,birds
22687164,Orthorhyncus cristatus,birds
22714985,Orthotomus atrogularis,birds
103778504,Orthotomus castaneiceps,birds
103778254,Orthotomus chaktomuk,birds
103778615,Orthotomus chloronotus,birds
22715012,Orthotomus cinereiceps,birds
22714994,Orthotomus derbianus,birds
22714991,Orthotomus frontalis,birds
22715009,Orthotomus nigriceps,birds
22715000,Orthotomus ruficeps,birds
22715006,Orthotomus samarensis,birds
22715003,Orthotomus sepium,birds
22714997,Orthotomus sericeus,birds
22714982,Orthotomus sutorius,birds
22735955,Ortygospiza atricollis,birds
22680603,Ortyxelos meiffrenii,birds
22728031,Otidiphaps aruensis,birds
22725258,Otidiphaps cervicalis,birds
22726273,Otidiphaps insularis,birds
22725247,Otidiphaps nobilis,birds
22691900,Otis tarda,birds
22708826,Otocichla mupinensis,birds
22724396,Otus alfredi,birds
22728447,Otus alius,birds
22688591,Otus angelinae,birds
61855263,Otus bakkamoena,birds
22688573,Otus balli,birds
22724754,Otus beccarii,birds
22688703,Otus brookii,birds
22688631,Otus brucei,birds
22688686,Otus capnodes,birds
22732046,Otus collari,birds
155019839,Otus cyprius,birds
22688651,Otus elegans,birds
22724390,Otus enganensis,birds
22725053,Otus everetti,birds
61915272,Otus feae,birds
22688718,Otus fuliginosus,birds
22688911,Otus gurneyi,birds
22688620,Otus hartlaubi,birds
22688559,Otus icterorhynchus,birds
22688667,Otus insularis,birds
22688565,Otus ireneae,birds
61786867,Otus jolandae,birds
61859106,Otus lempiji,birds
61855318,Otus lettia,birds
22688602,Otus longicornis,birds
45400973,Otus magicus,birds
62290590,Otus manadensis,birds
22688656,Otus mantananensis,birds
22732599,Otus mayottensis,birds
22727655,Otus megalotis,birds
62290488,Otus mendeni,birds
22688713,Otus mentawi,birds
22688608,Otus mindorensis,birds
22688614,Otus mirus,birds
22724585,Otus moheliensis,birds
22725062,Otus nigrorum,birds
61915442,Otus pamelae,birds
22688694,Otus pauliani,birds
22688679,Otus pembaensis,birds
22688554,Otus rufescens,birds
22735960,Otus rutilus,birds
22688548,Otus sagittatus,birds
155019854,Otus scops,birds
61859151,Otus semitorques,birds
61914670,Otus senegalensis,birds
22728599,Otus siaoensis,birds
22688734,Otus silvicola,birds
61915715,Otus socotranus,birds
22688579,Otus spilocephalus,birds
62290539,Otus sulaensis,birds
22728969,Otus sunia,birds
45400982,Otus tempestatis,birds
22732040,Otus thilohoffmanni,birds
22688586,Otus umbra,birds
22716763,Oxylabes madagascariensis,birds
22726798,Oxypogon cyanolaemus,birds
22726790,Oxypogon guerinii,birds
22726804,Oxypogon lindenii,birds
22726810,Oxypogon stuebelii,birds
22700982,Oxyruncus cristatus,birds
22679827,Oxyura australis,birds
22727757,Oxyura ferruginea,birds
22727750,Oxyura jamaicensis,birds
22679814,Oxyura leucocephala,birds
22679820,Oxyura maccoa,birds
22679824,Oxyura vittata,birds
22705414,Pachycare flavogriseum,birds
22705443,Pachycephala albiventris,birds
22705528,Pachycephala arctitorquis,birds
22705522,Pachycephala aurea,birds
22705503,Pachycephala caledonica,birds
22705440,Pachycephala cinerea,birds
103693426,Pachycephala feminina,birds
22705507,Pachycephala flavifrons,birds
103693410,Pachycephala fulvotincta,birds
22705476,Pachycephala griseiceps,birds
22705525,Pachycephala griseonota,birds
22705446,Pachycephala homeyeri,birds
22705457,Pachycephala hyperythra,birds
22705463,Pachycephala hypoxantha,birds
103693348,Pachycephala implicata,birds
22705437,Pachycephala inornata,birds
22705510,Pachycephala jacquinoti,birds
22705540,Pachycephala lanioides,birds
